Accession	family	query_name	Resfams_description	Ontology_Level
MB-RF040	CMY	gb|AFU25632.1|ARO:3002087|CMY-74	CMY betalactamase (class C) [ARO:3000069]	gene
MB-RF113	SHV-LEN-OKP	gb|AAT01223.1|ARO:3001110|SHV-53	A grouping of the related SHV, LEN, and OKP beta-lactamases (class a) [ARO:3000096]	family
MB-RF011	Aminoglycoside	gb|CAA25854.1|ARO:3002659|APH(6)-Ic	Determinant of Aminoglycoside Resistance	family
MB-RF040	CMY	gb|CCK86743.1|ARO:3002103|CMY-90	CMY betalactamase (class C) [ARO:3000069]	gene
MB-RF115	SHV	gb|ADR80609.1|ARO:3001169|SHV-122	SHV related beta-lactamase (class a)	gene
MB-RF048	CTX-M	gb|AEW46676.3|ARO:3001990|CTX-M-131	CTX-M beta-lactamase (class a) [ARO:3000016]	family
MB-RF101	OXA-cluster8	gb|AHL30281.1|ARO:3001569|OXA-383	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF159	VEB	gb|AAK14293.1|ARO:3002378|VEB-9	VEB beta-lactamases (class a) -- Separated from VEB-PER	gene
MB-RF101	OXA-cluster8	gb|ABF47917.1|ARO:3001629|OXA-94	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF093	OXA	gb|CAA40146.1|ARO:3002997|LCR-1	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	gene
MB-RF101	OXA-cluster8	gb|ABC61637.1|ARO:3001632|OXA-92	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF004	AAC6-I	gb|AGV10818.1|ARO:3002669|APH(2'')-Ig	Aminoglycoside Acetyltransferase (AAC6-I) [ARO:3001207]	variant
MB-RF001	16S_Ribosomal_RNA_Methyltransferase	gb|CAP07796.1|ARO:3000860|rmtB	16S ribosomal RNA methyltransferase [ARO:3000857]	family
MB-RF048	CTX-M	gb|ADN26580.1|ARO:3001953|CTX-M-93	CTX-M beta-lactamase (class a) [ARO:3000016]	family
MB-RF030	CARB	gb|AGQ93789.1|ARO:3003176|CARB-21	CARB-PSE beta-lactamases (class a) [ARO:3000091;ARO:3000092]	family
MB-RF145	TetY	gb|CAD70268.1|ARO:3002704|fexA	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF048	CTX-M	gb|AFY98865.1|ARO:3001997|CTX-M-139	CTX-M beta-lactamase (class a) [ARO:3000016]	family
MB-RF094	OXA-cluster1	gb|CAA41211.1|ARO:3001400|OXA-5	OXA beta-lactamase (cluster 1), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF040	CMY	gb|CBI75447.1|ARO:3002061|CMY-50	CMY betalactamase (class C) [ARO:3000069]	gene
MB-RF113	SHV-LEN-OKP	gb|CAG25814.1|ARO:3002463|LEN-13	A grouping of the related SHV, LEN, and OKP beta-lactamases (class a) [ARO:3000096]	family
MB-RF102	OXY	gb|CAI43425.1|ARO:3002416|OXY-6-4	OXY beta-lactamases [ARO:3002388]	gene
MB-RF016	ANT6	gb|AHE40557.1|ARO:3002626|ANT(6)-Ia	Aminoglycoside Nucleotidyltransferase (ANT6) [ARO:3000225]	gene
MB-RF115	SHV	gb|CAQ03506.1|ARO:3001155|SHV-106	SHV related beta-lactamase (class a)	gene
MB-RF097	OXA-cluster4	gb|AAG24866.1|ARO:3001430|OXA-36	OXA beta-lactamase (cluster 4), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF115	SHV	gb|AIS67769.1|ARO:3003153|SHV-186	SHV related beta-lactamase (class a)	gene
MB-RF127	TEM	gb|CAA71324.1|ARO:3000918|TEM-49	TEM beta-lactamase (class a) [ARO:3000014]	gene
MB-RF104	PER	gb|CAA79968.1|ARO:3002363|PER-1	PER beta-lactamases (class a) -- Separated from VEB-PER	gene
MB-RF127	TEM	gb|ABI74447.1|ARO:3001019|TEM-152	TEM beta-lactamase (class a) [ARO:3000014]	gene
MB-RF118	OKP-A	gb|CAP12353.2|ARO:3002428|OKP-A-11	variant A of OKP beta-lactamase (class a)	variant
MB-RF004	AAC6-I	gb|CAE48335.2|ARO:3002599|AAC(6')-30/AAC(6')-Ib'	Aminoglycoside Acetyltransferase (AAC6-I) [ARO:3001207]	variant
MB-RF160	VIM	gb|ADO50679.1|ARO:3002295|VIM-25	Verone integron-encoded (VIM) metallo-beta-lactamase (subclass B1 (metallo-) beta-lactamase) [ARO:3000021]	gene
MB-RF004	AAC6-I	gb|AEZ05106.1|ARO:3002587|AAC(6')-33	Aminoglycoside Acetyltransferase (AAC6-I) [ARO:3001207]	variant
MB-RF003	AAC3-I	gb|AAA26548.1|ARO:3002534|AAC(3)-IIb	Aminoglycoside Acetyltransferase (AAC3-I) [ARO:3001205]	variant
MB-RF067	KPC	gb|AGF70638.1|ARO:3002325|KPC-15	Klebsiella pneumoniae carbapenem resistant (KPC) beta-lactamases (class a) [ARO:3000059]	gene
MB-RF101	OXA-cluster8	gb|AHL30285.1|ARO:3001567|OXA-381	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF006	ABCAntibioticEffluxPump	gb|AAC32027.1|ARO:3002817|carA	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	family
MB-RF059	GES	gb|ACS73598.1|ARO:3002339|GES-10	GES beta-lactamase (class a) [ARO:3000066]	variant
MB-RF028	blaI	gb|BAB41258.1|ARO:3000124|mecI	"blaI: gene modulating beta-lactam resistance, regulates PC1 beta-lactamase (blaZ)" [ARO:3000090]	variant
MB-RF101	OXA-cluster8	gb|AGU69254.1|ARO:3001687|OXA-316	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF059	GES	gb|AAK18183.1|ARO:3002337|GES-8	GES beta-lactamase (class a) [ARO:3000066]	variant
MB-RF118	OKP-A	gb|ACL68095.1|ARO:3002431|OKP-A-14	variant A of OKP beta-lactamase (class a)	variant
MB-RF063	IMP	gb|AAK13430.1|ARO:3002199|IMP-8	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	gene
MB-RF101	OXA-cluster8	gb|AGU69252.1|ARO:3001685|OXA-314	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF118	OKP-A	gb|ACL68096.1|ARO:3002430|OKP-A-13	variant A of OKP beta-lactamase (class a)	variant
MB-RF101	OXA-cluster8	gb|AFO55202.1|ARO:3001680|OXA-242	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF048	CTX-M	gb|AEM44653.1|ARO:3001973|CTX-M-113	CTX-M beta-lactamase (class a) [ARO:3000016]	family
MB-RF127	TEM	gb|AAT46414.1|ARO:3000987|TEM-125	TEM beta-lactamase (class a) [ARO:3000014]	gene
MB-RF059	GES	gb|AAF27723.1|ARO:3002330|GES-1	GES beta-lactamase (class a) [ARO:3000066]	variant
MB-RF101	OXA-cluster8	gb|ABQ52429.1|ARO:3001636|OXA-104	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF101	OXA-cluster8	gb|CAJ77817.2|ARO:3001438|OXA-100	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF048	CTX-M	gb|CAQ42480.1|ARO:3001938|CTX-M-77	CTX-M beta-lactamase (class a) [ARO:3000016]	family
MB-RF058	ErmC	gb|AAA98484.1|ARO:3000596|ErmX	ErmC: Erm 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000250]	variant
MB-RF044	ACT	gb|AFU25653.1|ARO:3001837|ACT-15	ACT betalactamase (class C) [ARO:3000072]	gene
MB-RF020	APH3_prime	gb|CAA62365.1|ARO:3002645|APH(3')-IIb	aminoglycoside phosphotransferase prime (APH3')	variant
MB-RF115	SHV	gb|ABN49112.1|ARO:3001148|SHV-96	SHV related beta-lactamase (class a)	gene
MB-RF127	TEM	gb|AAK14792.1|ARO:3000955|TEM-88	TEM beta-lactamase (class a) [ARO:3000014]	gene
MB-RF099	OXA-cluster6	gb|AIN56719.1|ARO:3002496|OXA-418	OXA beta-lactamase (cluster 6), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF101	OXA-cluster8	gb|AAW81336.1|ARO:3001613|OXA-64	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF127	TEM	gb|CAL08007.1|ARO:3001001|TEM-137	TEM beta-lactamase (class a) [ARO:3000014]	gene
MB-RF115	SHV	gb|ABN49110.1|ARO:3001145|SHV-93	SHV related beta-lactamase (class a)	gene
MB-RF099	OXA-cluster6	gb|AGW83454.1|ARO:3001543|OXA-356	OXA beta-lactamase (cluster 6), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF040	CMY	gb|AGE45504.1|ARO:3002082|CMY-69	CMY betalactamase (class C) [ARO:3000069]	gene
MB-RF094	OXA-cluster1	gb|CAP69660.1|ARO:3001811|OXA-129	OXA beta-lactamase (cluster 1), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF098	OXA-cluster5	gb|AGW16415.1|ARO:3001521|OXA-333	OXA beta-lactamase (cluster 5), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF153	vanS	gb|AAF86642.1|ARO:3002933|vanSC	VanS: trasncriptional regulator of van glycopeptide resistance genes [ARO:3000071]	variant
MB-RF045	MIR	gb|AIT76104.1|ARO:3002180|MIR-15	MIR betalactamase (class C) [ARO:3000058]	gene
MB-RF159	VEB	gb|AGH33739.1|ARO:3002377|VEB-8	VEB beta-lactamases (class a) -- Separated from VEB-PER	gene
MB-RF145	TetY	gb|AAD04032.1|ARO:3002892|otr(B)	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF086	MFSAntibioticEffluxPump	gb|CAM12479.1|ARO:3000567|tet(40)	major facilitator superfamily (MFS) antibiotic efflux pump	family
MB-RF129	TetA	gb|AAK97755.1|ARO:3000167|tet(C)	tetA: tetracycline resistance MFS efflux pump [ARO:3000165]	gene
MB-RF129	TetA	gb|AAD25538.1|ARO:3000174|tet(G)	tetA: tetracycline resistance MFS efflux pump [ARO:3000165]	gene
MB-RF030	CARB	gb|CAA33795.1|ARO:3003563|RCP-1	CARB-PSE beta-lactamases (class a) [ARO:3000091;ARO:3000092]	family
MB-RF119	OKP-B	gb|CAP12358.1|ARO:3002451|OKP-B-18	varaint B of OKP related beta-lactamase (class a)	variant
MB-RF145	TetY	gb|AAF27726.1|ARO:3002694|cmlA4	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF040	CMY	gb|ABF06441.1|ARO:3002034|CMY-23	CMY betalactamase (class C) [ARO:3000069]	gene
MB-RF101	OXA-cluster8	gb|AHL30278.1|ARO:3001564|OXA-378	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF006	ABCAntibioticEffluxPump	gb|ABX00624.1|ARO:3002881|lmrC	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	family
MB-RF048	CTX-M	gb|ABN09669.1|ARO:3001922|CTX-M-61	CTX-M beta-lactamase (class a) [ARO:3000016]	family
MB-RF101	OXA-cluster8	gb|ABV31692.1|ARO:3001643|OXA-112	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF098	OXA-cluster5	gb|ADM47435.1|ARO:3001695|OXA-134	OXA beta-lactamase (cluster 5), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF127	TEM	gb|AAM22276.1|ARO:3000963|TEM-96	TEM beta-lactamase (class a) [ARO:3000014]	gene
MB-RF034	ClassA	gb|AAX55643.1|ARO:3003558|y56	Class A beta-lactamase [ARO:3000078]	family
MB-RF101	OXA-cluster8	gb|AAZ78361.1|ARO:3001703|OXA-86	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF127	TEM	gb|AGA83484.1|ARO:3001369|TEM-153	TEM beta-lactamase (class a) [ARO:3000014]	gene
MB-RF059	GES	gb|AEZ05108.1|ARO:3002349|GES-20	GES beta-lactamase (class a) [ARO:3000066]	variant
MB-RF058	ErmC	gb|CAA26964.1|ARO:3000347|ErmA	ErmC: Erm 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000250]	variant
MB-RF023	baeS	gb|BAA15934.1|ARO:3000829|baeS	baeS: subunit of gene modulating antibiotic efflux [ARO:3000829]	gene
MB-RF048	CTX-M	gb|CAA74573.1|ARO:3001867|CTX-M-4	CTX-M beta-lactamase (class a) [ARO:3000016]	family
MB-RF058	ErmC	gb|AAC37034.1|ARO:3000522|ErmG	ErmC: Erm 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000250]	variant
MB-RF042	FOX	gb|AEK78851.1|ARO:3002163|FOX-9	FOX betalactamase (class C) [ARO:3000067]	gene
MB-RF115	SHV	gb|ABA06588.1|ARO:3001121|SHV-66	SHV related beta-lactamase (class a)	gene
MB-RF004	AAC6-I	gb|AAD02244.1|ARO:3002580|AAC(6')-Ib9	Aminoglycoside Acetyltransferase (AAC6-I) [ARO:3001207]	variant
MB-RF115	SHV	gb|CAJ47132.2|ARO:3001131|SHV-77	SHV related beta-lactamase (class a)	gene
MB-RF040	CMY	gb|AFU25644.1|ARO:3002090|CMY-77	CMY betalactamase (class C) [ARO:3000069]	gene
MB-RF160	VIM	gb|AFK24647.1|ARO:3002301|VIM-31	Verone integron-encoded (VIM) metallo-beta-lactamase (subclass B1 (metallo-) beta-lactamase) [ARO:3000021]	gene
MB-RF115	SHV	gb|ADM25824.1|ARO:3001178|SHV-134	SHV related beta-lactamase (class a)	gene
MB-RF116	LEN	gb|AAK69830.1|ARO:3002455|LEN-2	LEN related beta-lactamase (class a)	gene
MB-RF004	AAC6-I	gb|ACL37342.1|ARO:3002592|AAC(6')-Ib-Hangzhou	Aminoglycoside Acetyltransferase (AAC6-I) [ARO:3001207]	variant
MB-RF004	AAC6-I	gb|AAL38577.1|ARO:3002577|AAC(6')-Ib4	Aminoglycoside Acetyltransferase (AAC6-I) [ARO:3001207]	variant
MB-RF096	OXA-cluster3	gb|AAB58555.1|ARO:3001413|OXA-18	OXA beta-lactamase (cluster 3), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF152	vanR	gb|AAM09851.1|ARO:3002923|vanRD	"VanR: transcriptional activator regulating VanA, VanH and VanX" [ARO:3000574]	variant
MB-RF118	OKP-A	gb|CAJ19606.1|ARO:3002425|OKP-A-8	variant A of OKP beta-lactamase (class a)	variant
MB-RF059	GES	gb|AAZ04368.1|ARO:3002385|BEL-1	GES beta-lactamase (class a) [ARO:3000066]	variant
MB-RF065	IND	gb|AAD20273.1|ARO:3002256|IND-1	IND beta-lactamases (subclass B1 (metallo-) beta-lactamase) [ARO:3000060]	gene
MB-RF127	TEM	gb|AGW25367.1|ARO:3001386|TEM-209	TEM beta-lactamase (class a) [ARO:3000014]	gene
MB-RF127	TEM	gb|CAA76796.1|ARO:3000899|TEM-29	TEM beta-lactamase (class a) [ARO:3000014]	gene
MB-RF067	KPC	gb|ABY91240.1|ARO:3002315|KPC-5	Klebsiella pneumoniae carbapenem resistant (KPC) beta-lactamases (class a) [ARO:3000059]	gene
MB-RF115	SHV	gb|AAF37209.2|ARO:3001083|SHV-25	SHV related beta-lactamase (class a)	gene
MB-RF100	OXA-cluster7	gb|AGK07369.1|ARO:3001690|OXA-255	OXA beta-lactamase (cluster 7), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF048	CTX-M	gb|ACI29348.1|ARO:3001946|CTX-M-86	CTX-M beta-lactamase (class a) [ARO:3000016]	family
MB-RF020	APH3_prime	gb|ADQ43421.1|ARO:3002646|APH(3')-IIc	aminoglycoside phosphotransferase prime (APH3')	variant
MB-RF063	IMP	gb|BAD89802.1|ARO:3002212|IMP-21	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	gene
MB-RF101	OXA-cluster8	gb|AFO55201.1|ARO:3001679|OXA-241	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF048	CTX-M	gb|ABC18328.3|ARO:3001916|CTX-M-54	CTX-M beta-lactamase (class a) [ARO:3000016]	family
MB-RF127	TEM	gb|AAC32891.1|ARO:3000898|TEM-28	TEM beta-lactamase (class a) [ARO:3000014]	gene
MB-RF063	IMP	gb|AAT49068.1|ARO:3002205|IMP-14	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	gene
MB-RF004	AAC6-I	gb|BAD11815.1|ARO:3002593|AAC(6')-Ib-SK	Aminoglycoside Acetyltransferase (AAC6-I) [ARO:3001207]	variant
MB-RF127	TEM	gb|AAV83795.1|ARO:3001000|TEM-136	TEM beta-lactamase (class a) [ARO:3000014]	gene
MB-RF115	SHV	gb|CAJ47129.2|ARO:3001128|SHV-74	SHV related beta-lactamase (class a)	gene
MB-RF115	SHV	gb|ACR66323.1|ARO:3001059|SHV-1	SHV related beta-lactamase (class a)	gene
MB-RF040	CMY	gb|AHA80103.1|ARO:3002114|CMY-102	CMY betalactamase (class C) [ARO:3000069]	gene
MB-RF158	vanZ	gb|AAA65959.1|ARO:3002962|vanZA	VanZ: glycopeptide resistance gene [ARO:3000116]	variant
MB-RF021	APH6	gb|AAC23556.1|ARO:3002660|APH(6)-Id	aminoglycoside phosphotransferase (APH3) [ARO:3000151]	gene
MB-RF101	OXA-cluster8	gb|AHI63011.1|ARO:3001552|OXA-365	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF153	vanS	gb|AEP40504.1|ARO:3002940|vanSN	VanS: trasncriptional regulator of van glycopeptide resistance genes [ARO:3000071]	variant
MB-RF155	vanW	gb|AAB05625.1|ARO:3002964|vanWB	VanW: glycopeptide resistance gene [ARO:3000002]	variant
MB-RF145	TetY	gb|AAA26057.1|ARO:3002693|cmlA1	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF145	TetY	gb|CAL30186.1|ARO:3002699|cmlB1	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF101	OXA-cluster8	gb|ABF47918.1|ARO:3001630|OXA-95	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF115	SHV	gb|CAJ47131.2|ARO:3001130|SHV-76	SHV related beta-lactamase (class a)	gene
MB-RF048	CTX-M	gb|AAL86924.1|ARO:3001884|CTX-M-22	CTX-M beta-lactamase (class a) [ARO:3000016]	family
MB-RF058	ErmC	gb|CAA11706.1|ARO:3001303|ErmO	ErmC: Erm 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000250]	variant
MB-RF006	ABCAntibioticEffluxPump	gb|ACX92986.2|ARO:3002832|vgaD	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	family
MB-RF039	CMY-MOX-FOX	gb|BAA02563.2|ARO:3002182|MOX-1	A grouping of related CMY, MOX, FOX betalactamase (class C)	gene
MB-RF113	SHV-LEN-OKP	gb|CAG25817.1|ARO:3002462|LEN-12	A grouping of the related SHV, LEN, and OKP beta-lactamases (class a) [ARO:3000096]	family
MB-RF101	OXA-cluster8	gb|BAL15076.1|ARO:3001484|OXA-206	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF115	SHV	gb|AAD37413.1|ARO:3001060|SHV-2	SHV related beta-lactamase (class a)	gene
MB-RF160	VIM	gb|ACY29468.1|ARO:3002289|VIM-19	Verone integron-encoded (VIM) metallo-beta-lactamase (subclass B1 (metallo-) beta-lactamase) [ARO:3000021]	gene
MB-RF048	CTX-M	gb|ACU00153.1|ARO:3001974|CTX-M-114	CTX-M beta-lactamase (class a) [ARO:3000016]	family
MB-RF160	VIM	gb|ADX78234.1|ARO:3002297|VIM-27	Verone integron-encoded (VIM) metallo-beta-lactamase (subclass B1 (metallo-) beta-lactamase) [ARO:3000021]	gene
MB-RF115	SHV	gb|ABS72351.1|ARO:3001152|SHV-103	SHV related beta-lactamase (class a)	gene
MB-RF102	OXY	gb|ACV44456.1|ARO:3002405|OXY-2-10	OXY beta-lactamases [ARO:3002388]	gene
MB-RF115	SHV	gb|CAJ47126.2|ARO:3001125|SHV-71	SHV related beta-lactamase (class a)	gene
MB-RF048	CTX-M	gb|AGN11769.1|ARO:3001999|CTX-M-141	CTX-M beta-lactamase (class a) [ARO:3000016]	family
MB-RF101	OXA-cluster8	gb|AHL30282.1|ARO:3001570|OXA-384	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF127	TEM	gb|AAN05029.1|ARO:3000981|TEM-118	TEM beta-lactamase (class a) [ARO:3000014]	gene
MB-RF004	AAC6-I	gb|ACS44715.1|ARO:3002576|AAC(6')-Ib3	Aminoglycoside Acetyltransferase (AAC6-I) [ARO:3001207]	variant
MB-RF063	IMP	gb|AFO59566.1|ARO:3002226|IMP-35	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	gene
MB-RF049	DHA	gb|AIT76109.1|ARO:3002153|DHA-22	DHA beta-lactamase (class c) [ARO:3000068]	gene
MB-RF097	OXA-cluster4	gb|AAG33665.1|ARO:3001431|OXA-37	OXA beta-lactamase (cluster 4), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF119	OKP-B	gb|CAP12359.2|ARO:3002452|OKP-B-19	varaint B of OKP related beta-lactamase (class a)	variant
MB-RF113	SHV-LEN-OKP	gb|AAN05030.1|ARO:3002475|LEN-3	A grouping of the related SHV, LEN, and OKP beta-lactamases (class a) [ARO:3000096]	family
MB-RF127	TEM	gb|CAA76793.1|ARO:3000891|TEM-20	TEM beta-lactamase (class a) [ARO:3000014]	gene
MB-RF063	IMP	gb|AFP97028.1|ARO:3002228|IMP-37	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	gene
MB-RF099	OXA-cluster6	gb|BAP28835.1|ARO:3003116|OXA-420	OXA beta-lactamase (cluster 6), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF160	VIM	gb|CAJ32502.1|ARO:3002274|VIM-4	Verone integron-encoded (VIM) metallo-beta-lactamase (subclass B1 (metallo-) beta-lactamase) [ARO:3000021]	gene
MB-RF097	OXA-cluster4	gb|ACT09125.1|ARO:3001799|OXA-161	OXA beta-lactamase (cluster 4), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF115	SHV	gb|AFQ23964.1|ARO:3001197|SHV-158	SHV related beta-lactamase (class a)	gene
MB-RF063	IMP	gb|ABF70513.1|ARO:3002221|IMP-30	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	gene
MB-RF048	CTX-M	gb|CAA06312.1|ARO:3001870|CTX-M-7	CTX-M beta-lactamase (class a) [ARO:3000016]	family
MB-RF101	OXA-cluster8	gb|AGW16405.1|ARO:3001511|OXA-323	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF116	LEN	gb|AAU25807.1|ARO:3002456|LEN-5	LEN related beta-lactamase (class a)	gene
MB-RF119	OKP-B	gb|CAP12356.2|ARO:3002438|OKP-B-5	varaint B of OKP related beta-lactamase (class a)	variant
MB-RF040	CMY	gb|BAG14343.1|ARO:3002052|CMY-41	CMY betalactamase (class C) [ARO:3000069]	gene
MB-RF100	OXA-cluster7	gb|AGK07368.1|ARO:3001689|OXA-253	OXA beta-lactamase (cluster 7), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF040	CMY	gb|CAD88479.1|ARO:3002025|CMY-14	CMY betalactamase (class C) [ARO:3000069]	gene
MB-RF127	TEM	gb|ACP18864.1|ARO:3001035|TEM-169	TEM beta-lactamase (class a) [ARO:3000014]	gene
MB-RF063	IMP	gb|BAB15941.1|ARO:3002197|IMP-6	Plasmid mediated IMP-type carbapenemases (subclass B1 (metallo-) beta-lactamase) [ARO:3000020]	gene
MB-RF004	AAC6-I	gb|CAK55557.1|ARO:3002585|AAC(6')-31	Aminoglycoside Acetyltransferase (AAC6-I) [ARO:3001207]	variant
MB-RF030	CARB	gb|AIL92326.1|ARO:3002254|CARB-17	CARB-PSE beta-lactamases (class a) [ARO:3000091;ARO:3000092]	family
MB-RF115	SHV	gb|AAV66328.1|ARO:3001114|SHV-59	SHV related beta-lactamase (class a)	gene
MB-RF127	TEM	gb|AAF05611.1|ARO:3000946|TEM-79	TEM beta-lactamase (class a) [ARO:3000014]	gene
MB-RF058	ErmC	gb|AAN86837.2|ARO:3000601|Erm(38)	ErmC: Erm 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000250]	variant
MB-RF148	vanB	gb|AHH83938.1|ARO:3000013|vanB	VanB: D-Ala-D-Ala ligase that can synthesize D-Ala-D-Lac [ARO:3000013]	variant
MB-RF095	OXA-cluster2	gb|AAP70012.1|ARO:3001782|OXA-48	OXA beta-lactamase (cluster 2), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF095	OXA-cluster2	gb|AGC60013.1|ARO:3001787|OXA-245	OXA beta-lactamase (cluster 2), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF048	CTX-M	gb|CAD08929.1|ARO:3001883|CTX-M-21	CTX-M beta-lactamase (class a) [ARO:3000016]	family
MB-RF040	CMY	gb|AAS13399.1|ARO:3002028|CMY-17	CMY betalactamase (class C) [ARO:3000069]	gene
MB-RF008	adeB	gb|AAC73564.1|ARO:3000216|acrB	adeB: membrane fusion protein of multidrug efflux complex [ARO:3000775]	gene
MB-RF003	AAC3-I	gb|AAA16194.1|ARO:3002540|AAC(3)-VIa	Aminoglycoside Acetyltransferase (AAC3-I) [ARO:3001205]	variant
MB-RF090	NDM-CcrA	gb|AEN03071.1|ARO:3000467|NDM-5	A grouping of related NDM and CcrA beta-lactamases [ARO:3000057;ARO:3000578]	family
MB-RF047	PDC	gb|ACQ82806.1|ARO:3002498|PDC-2	PDC betalactamase (class C) [ARO:3000098]	gene
MB-RF025	BJP	gb|CAC87665.1|ARO:3000855|CAU-1	BJP beta-lactamase (subclass B3 (metallo-) beta-lactamase) [ARO:3000856]	gene
MB-RF116	LEN	gb|CAP12347.2|ARO:3002466|LEN-19	LEN related beta-lactamase (class a)	gene
MB-RF004	AAC6-I	gb|AAA21889.1|ARO:3002554|AAC(6')-Ig	Aminoglycoside Acetyltransferase (AAC6-I) [ARO:3001207]	variant
MB-RF099	OXA-cluster6	gb|13384-14226	OXA beta-lactamase (cluster 6), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF016	ANT6	gb|CBH51824.1|ARO:3002629|ANT(6)-Ib	Aminoglycoside Nucleotidyltransferase (ANT6) [ARO:3000225]	gene
MB-RF044	ACT	gb|AHM76771.1|ARO:3001838|ACT-17	ACT betalactamase (class C) [ARO:3000072]	gene
MB-RF100	OXA-cluster7	gb|AJT57878.1|ARO:3003162|OXA-435	OXA beta-lactamase (cluster 7), part of ClassD beta-lactamase [ARO:3000017]	variant
MB-RF058	ErmC	gb|AAA22597.1|ARO:3000495|ErmD	ErmC: Erm 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000250]	variant
MB-RF097	OXA-cluster4	gb|AAB59082.1|ARO:3001397|OXA-2	OXA beta-lactamase (cluster 4), part of ClassD beta-lactamase [ARO:3000017]	variant
