Accession	family	query_name	Resfams_description	Ontology_Level
MB-RF144	TetX	DLFM07_00533|0402_TGC_30|gene-5|+|2480-3118|complete	tetX: tetracycline inactivation enzyme [ARO:3000205]	gene
MB-RF144	TetX	DLFM07_00537|0402_TGC_27|gene-1|+|425-1561|complete	tetX: tetracycline inactivation enzyme [ARO:3000205]	gene
MB-RF144	TetX	DLFM07_00548|0402_TGC_17|gene-3|+|585-1583|complete	tetX: tetracycline inactivation enzyme [ARO:3000205]	gene
MB-RF031	CblA	DLFM07_00556|05X-000_AMX_3|gene-4|-|2027-2929|complete	CblA beta-lactamases (class a)	gene
MB-RF093	OXA	DLFM07_00558|05X-000_AMX_1|gene-3|-|1682-2539|complete	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	gene
MB-RF093	OXA	DLFM07_00564|05X-000_AMX_08|gene-2|+|662-1462|complete	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	gene
MB-RF138	TetM	DLFM07_00573|05D-000_TET_4|gene-2|-|1002-2921|complete	"tetM: tetracycline resistance ribosomal protection protein" [ARO:3000186]	gene
MB-RF139	TetW	DLFM07_00582|05D-000_TET_13|gene-1|+|540-2459|complete	"tetW: tetracycline resistance ribosomal protection protein" [ARO:3000194]	gene
MB-RF129	TetA	DLFM07_00584|05D-000_TET_11|gene-2|-|302-1540|complete	tetA: tetracycline resistance MFS efflux pump [ARO:3000165]	gene
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	DLFM07_00586|05D-000_PEN_2|gene-4|+|1229-2362|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	family
MB-RF003	AAC3-I	DLFM07_00588|05D-000_GEN_1|gene-2|+|1138-1998|complete	Aminoglycoside Acetyltransferase (AAC3-I) [ARO:3001205]	variant
MB-RF086	MFSAntibioticEffluxPump	DLFM07_00596|05D-000_CHL_2|gene-2|+|906-1331|complete	major facilitator superfamily (MFS) antibiotic efflux pump	family
MB-RF034	ClassA	DLFM07_00599|05D-000_AMX_8|gene-1|+|1619-2512|complete	Class A beta-lactamase [ARO:3000078]	family
MB-RF058	ErmC	DLFM07_00600|05D-000_AMX_7|gene-3|+|1615-2415|complete	ErmC: Erm 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000250]	variant
MB-RF033	CfxA	DLFM07_00605|05D-000_AMX_2|gene-2|+|1344-2339|complete	CfxA cephalosporin (class a) [ARO:3001211]	gene
MB-RF058	ErmC	DLFM07_00611|05C-000_TGC_2|gene-1|+|238-1038|complete	ErmC: Erm 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000250]	variant
MB-RF144	TetX	DLFM07_00611|05C-000_TGC_2|gene-2|-|1248-2414|complete	tetX: tetracycline inactivation enzyme [ARO:3000205]	gene
MB-RF144	TetX	DLFM07_00613|05C-000_TET_9|gene-3|+|1439-2605|complete	tetX: tetracycline inactivation enzyme [ARO:3000205]	gene
MB-RF140	TetO	DLFM07_00614|05C-000_TET_8|gene-1|+|50-1969|complete	"tetO: tetracycline resistance ribosomal protection protein" [ARO:3000190]	gene
MB-RF139	TetW	DLFM07_00615|05C-000_TET_7|gene-2|-|497-2416|complete	"tetW: tetracycline resistance ribosomal protection protein" [ARO:3000194]	gene
MB-RF031	CblA	DLFM07_00623|05C-000_PEN_1|gene-3|-|1973-2620|complete	CblA beta-lactamases (class a)	gene
MB-RF001	16S_Ribosomal_RNA_Methyltransferase	DLFM07_00626|05C-000_GEN_5|gene-5|+|2939-3682|complete	16S ribosomal RNA methyltransferase [ARO:3000857]	family
MB-RF034	ClassA	DLFM07_00631|05C-000_CAZ_4|gene-3|-|2080-3000|complete	Class A beta-lactamase [ARO:3000078]	family
MB-RF031	CblA	DLFM07_00633|05C-000_CAZ_2|gene-1|+|72-974|complete	CblA beta-lactamases (class a)	gene
MB-RF031	CblA	DLFM07_00656|05C-000_ATM_2|gene-2|-|1854-2750|complete	CblA beta-lactamases (class a)	gene
MB-RF093	OXA	DLFM07_00661|05C-000_AMX_6|gene-2|+|1320-2117|complete	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	gene
MB-RF031	CblA	DLFM07_00666|05C-000_AMX_1|gene-2|+|529-1425|complete	CblA beta-lactamases (class a)	gene
MB-RF034	ClassA	DLFM07_00668|05C-000_AMX_11|gene-3|-|2287-3207|complete	Class A beta-lactamase [ARO:3000078]	family
MB-RF034	ClassA	DLFM07_00669|05C-000_AMX_10|gene-3|-|1804-2682|complete	Class A beta-lactamase [ARO:3000078]	family
MB-RF144	TetX	DLFM07_00672|05B-000_TGC_2|gene-2|-|1214-2380|complete	tetX: tetracycline inactivation enzyme [ARO:3000205]	gene
MB-RF144	TetX	DLFM07_00674|05B-000_TET_9|gene-1|+|511-1677|complete	tetX: tetracycline inactivation enzyme [ARO:3000205]	gene
MB-RF139	TetW	DLFM07_00680|05B-000_TET_3|gene-3|+|4061-5980|complete	"tetW: tetracycline resistance ribosomal protection protein" [ARO:3000194]	gene
MB-RF139	TetW	DLFM07_00684|05B-000_TET_10|gene-3|+|4061-6001|complete	"tetW: tetracycline resistance ribosomal protection protein" [ARO:3000194]	gene
MB-RF031	CblA	DLFM07_00690|05B-000_CAZ_1|gene-2|+|671-1579|complete	CblA beta-lactamases (class a)	gene
MB-RF031	CblA	DLFM07_00703|05B-000_ATM_1|gene-2|+|671-1579|complete	CblA beta-lactamases (class a)	gene
MB-RF093	OXA	DLFM07_00713|05B-000_AMX_17|gene-2|+|396-1253|complete	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	gene
MB-RF031	CblA	DLFM07_00723|05B-000_AMX_03|gene-2|+|636-1544|complete	CblA beta-lactamases (class a)	gene
MB-RF139	TetW	DLFM07_00727|05A-000_TET_9|gene-2|-|468-2387|complete	"tetW: tetracycline resistance ribosomal protection protein" [ARO:3000194]	gene
MB-RF143	Tetracycline_Resistance_Ribosomal_Protection_Protein	DLFM07_00732|05A-000_TET_4|gene-2|+|562-2487|complete	tetracycline resistance ribosomal protection protein: protect RNA-polymerase from tetracycline inhibition [ARO:0000002]	family
MB-RF058	ErmC	DLFM07_00733|05A-000_TET_3|gene-2|-|363-1163|complete	ErmC: Erm 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000250]	variant
MB-RF140	TetO	DLFM07_00735|05A-000_TET_1|gene-3|-|512-2431|complete	"tetO: tetracycline resistance ribosomal protection protein" [ARO:3000190]	gene
MB-RF072	macA	DLFM07_00740|05A-000_PEN_3|gene-2|+|283-3396|complete	macA: subunit of efflux pump conferring antibiotic resistance [ARO:3000533]	gene
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	DLFM07_00742|05A-000_PEN_1|gene-4|+|1054-2187|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	family
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	DLFM07_00745|05A-000-2_PEN_2|gene-2|-|554-1687|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	family
MB-RF031	CblA	DLFM07_00747|05A-000_CAZ_3|gene-2|-|399-1313|complete	CblA beta-lactamases (class a)	gene
MB-RF072	macA	DLFM07_00747|05A-000_CAZ_3|gene-3|-|1427-4540|complete	macA: subunit of efflux pump conferring antibiotic resistance [ARO:3000533]	gene
MB-RF034	ClassA	DLFM07_00748|05A-000_CAZ_2|gene-1|+|124-1029|complete	Class A beta-lactamase [ARO:3000078]	family
MB-RF006	ABCAntibioticEffluxPump	DLFM07_00782|05A-000_ATM_9|gene-1|+|42-713|complete	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	family
MB-RF058	ErmC	DLFM07_00803|05A-000_AMX_3|gene-2|+|487-1287|complete	ErmC: Erm 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000250]	variant
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	DLFM07_00805|05A-000_AMX_1|gene-2|-|586-1719|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	family
MB-RF093	OXA	DLFM07_00806|05A-000_AMX_11|gene-3|-|1625-2425|complete	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	gene
MB-RF033	CfxA	DLFM07_00807|05A-000_AMX_10|gene-2|-|1489-2484|complete	CfxA cephalosporin (class a) [ARO:3001211]	gene
MB-RF129	TetA	DLFM07_00830|3F-4F_TET_12|gene-2|+|401-1588|complete	tetA: tetracycline resistance MFS efflux pump [ARO:3000165]	gene
MB-RF001	16S_Ribosomal_RNA_Methyltransferase	DLFM07_00853|3F-4F_GEN_20|gene-3|+|1987-2736|complete	16S ribosomal RNA methyltransferase [ARO:3000857]	family
MB-RF001	16S_Ribosomal_RNA_Methyltransferase	DLFM07_00861|3F-4F_GEN_13|gene-2|-|711-1469|complete	16S ribosomal RNA methyltransferase [ARO:3000857]	family
MB-RF034	ClassA	DLFM07_00868|3F-4F_AMX_2|gene-3|+|1499-2521|complete	Class A beta-lactamase [ARO:3000078]	family
MB-RF143	Tetracycline_Resistance_Ribosomal_Protection_Protein	DLFM07_00870|03X-000_TET_5|gene-2|-|456-2414|complete	tetracycline resistance ribosomal protection protein: protect RNA-polymerase from tetracycline inhibition [ARO:0000002]	family
MB-RF140	TetO	DLFM07_00872|03X-000_TET_3|gene-2|-|364-2283|complete	"tetO: tetracycline resistance ribosomal protection protein" [ARO:3000190]	gene
MB-RF031	CblA	DLFM07_00876|03X-000_PEN_7|gene-2|+|865-1755|complete	CblA beta-lactamases (class a)	gene
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	DLFM07_00877|03X-000_PEN_6|gene-6|-|2065-3198|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	family
MB-RF004	AAC6-I	DLFM07_00883|03X-000_GEN_1|gene-3|+|1377-2276|complete	Aminoglycoside Acetyltransferase (AAC6-I) [ARO:3001207]	variant
MB-RF004	AAC6-I	DLFM07_00883|03X-000_GEN_1|gene-4|+|2320-2856|complete	Aminoglycoside Acetyltransferase (AAC6-I) [ARO:3001207]	variant
MB-RF031	CblA	DLFM07_00884|03X-000_CAZ_2|gene-4|-|2430-3320|complete	CblA beta-lactamases (class a)	gene
MB-RF145	TetY	DLFM07_00899|03X-000_CHL_6|gene-1|+|267-1526|complete	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF012	ANT	DLFM07_00899|03X-000_CHL_6|gene-2|+|1631-2044|complete	Aminoglycoside Nucleotidyltransferase	family
MB-RF012	ANT	DLFM07_00899|03X-000_CHL_6|gene-3|+|2044-2277|complete	Aminoglycoside Nucleotidyltransferase	family
MB-RF145	TetY	DLFM07_00910|03X-000_CHL_10|gene-2|+|772-2004|complete	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF031	CblA	DLFM07_00911|03X-000_ATM_1|gene-3|+|2828-3718|complete	CblA beta-lactamases (class a)	gene
MB-RF093	OXA	DLFM07_00915|03X-000_AMX_6|gene-1|-|424-1209|complete	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	gene
MB-RF031	CblA	DLFM07_00919|03X-000_AMX_2|gene-2|+|341-1243|complete	CblA beta-lactamases (class a)	gene
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	DLFM07_00920|03X-000_AMX_1|gene-7|-|2680-3813|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	family
MB-RF031	CblA	DLFM07_00921|03X-000_AMX_10|gene-4|-|2472-3362|complete	CblA beta-lactamases (class a)	gene
MB-RF144	TetX	DLFM07_00927|03G-000_TGC_4|gene-3|-|2069-3235|complete	tetX: tetracycline inactivation enzyme [ARO:3000205]	gene
MB-RF140	TetO	DLFM07_00933|03G-000_TET_7|gene-3|-|466-2385|complete	"tetO: tetracycline resistance ribosomal protection protein" [ARO:3000190]	gene
MB-RF142	Tetracycline_Resistance_MFS_Efflux_Pump	DLFM07_00940|03G-000_TET_22|gene-1|+|213-1565|complete	tetracycline resistance MFS efflux pump: selectively pump out tetracycline or tetracycline derivatives [ARO:3000239]	family
MB-RF058	ErmC	DLFM07_00945|03G-000_TET_18|gene-3|+|1977-2777|complete	ErmC: Erm 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000250]	variant
MB-RF144	TetX	DLFM07_00945|03G-000_TET_18|gene-4|-|2990-4156|complete	tetX: tetracycline inactivation enzyme [ARO:3000205]	gene
MB-RF012	ANT	DLFM07_00964|03G-000_PEN_21|gene-1|-|66-422|complete	Aminoglycoside Nucleotidyltransferase	family
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	DLFM07_00968|03G-000_PEN_18|gene-4|+|1452-2585|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	family
MB-RF034	ClassA	DLFM07_00975|03G-000_PEN_11|gene-3|-|982-1902|complete	Class A beta-lactamase [ARO:3000078]	family
MB-RF031	CblA	DLFM07_00979|03G-000_CAZ_1|gene-4|-|2231-3121|complete	CblA beta-lactamases (class a)	gene
MB-RF109	robA	DLFM07_00995|03G-000_CHL_3|gene-5|-|2918-3787|complete	robA: transcriptional activator of AcrAB antibiotic efflux pump [ARO:3000825]	gene
MB-RF145	TetY	DLFM07_00998|03G-000_CHL_12|gene-2|+|897-2111|complete	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF145	TetY	DLFM07_00999|03G-000_CHL_11|gene-4|+|2999-4231|complete	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	DLFM07_01015|03G-000_AMX_23|gene-5|+|2240-3373|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	family
MB-RF093	OXA	DLFM07_01029|03G-000_AMX_10|gene-2|-|562-1362|complete	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	gene
MB-RF127	TEM	DLFM07_01034|03G-000_AMX_2|gene-3|+|1675-2535|complete	TEM beta-lactamase (class a) [ARO:3000014]	gene
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	DLFM07_01036|03G-000_AMX_21|gene-4|+|921-2054|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	family
MB-RF144	TetX	DLFM07_01053|03F-000_TGC_5|gene-3|-|2225-3391|complete	tetX: tetracycline inactivation enzyme [ARO:3000205]	gene
MB-RF129	TetA	DLFM07_01057|03F-000_TGC_1|gene-2|+|486-1685|complete	tetA: tetracycline resistance MFS efflux pump [ARO:3000165]	gene
MB-RF144	TetX	DLFM07_01060|03F-000_TET_7|gene-4|-|2018-3184|complete	tetX: tetracycline inactivation enzyme [ARO:3000205]	gene
MB-RF139	TetW	DLFM07_01067|03F-000_TET_23|gene-3|+|1611-3530|complete	"tetW: tetracycline resistance ribosomal protection protein" [ARO:3000194]	gene
MB-RF034	ClassA	DLFM07_01093|03F-000_PEN_29|gene-2|-|304-1230|complete	Class A beta-lactamase [ARO:3000078]	family
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	DLFM07_01096|03F-000_PEN_26|gene-6|-|2218-3351|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	family
MB-RF021	APH6	DLFM07_01108|03F-000_PEN_15|gene-1|-|7-843|complete	aminoglycoside phosphotransferase (APH3) [ARO:3000151]	gene
MB-RF019	APH3_double_prime	DLFM07_01108|03F-000_PEN_15|gene-2|-|843-1646|complete	aminoglycoside phosphotransferase double prime (APH3'')	variant
MB-RF115	SHV	DLFM07_01111|03F-000_PEN_12|gene-5|-|2188-3048|complete	SHV related beta-lactamase (class a)	gene
MB-RF036	ClassC-AmpC	DLFM07_01163|03F-000_AMX_2|gene-6|-|1663-2616|complete	Class C beta-lactamases [ARO:3000076;ARO:3000019]	family
MB-RF143	Tetracycline_Resistance_Ribosomal_Protection_Protein	DLFM07_01174|03E-000_TET_6|gene-3|+|1500-3425|complete	tetracycline resistance ribosomal protection protein: protect RNA-polymerase from tetracycline inhibition [ARO:0000002]	family
MB-RF144	TetX	DLFM07_01174|03E-000_TET_6|gene-5|+|4133-5299|complete	tetX: tetracycline inactivation enzyme [ARO:3000205]	gene
MB-RF139	TetW	DLFM07_01178|03E-000_TET_34|gene-2|+|937-2856|complete	"tetW: tetracycline resistance ribosomal protection protein" [ARO:3000194]	gene
MB-RF139	TetW	DLFM07_01184|03E-000_TET_29|gene-2|+|937-2856|complete	"tetW: tetracycline resistance ribosomal protection protein" [ARO:3000194]	gene
MB-RF140	TetO	DLFM07_01197|03E-000_TET_17|gene-3|+|1154-3073|complete	"tetO: tetracycline resistance ribosomal protection protein" [ARO:3000190]	gene
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	DLFM07_01218|03E-000_PEN_40|gene-6|-|1682-2815|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	family
MB-RF115	SHV	DLFM07_01219|03E-000_PEN_3|gene-3|+|1713-2573|complete	SHV related beta-lactamase (class a)	gene
MB-RF003	AAC3-I	DLFM07_01254|03E-000_GEN_2|gene-2|-|147-1007|complete	Aminoglycoside Acetyltransferase (AAC3-I) [ARO:3001205]	variant
MB-RF048	CTX-M	DLFM07_01257|03E-000_CAZ_5|gene-3|-|2034-2909|complete	CTX-M beta-lactamase (class a) [ARO:3000016]	family
MB-RF034	ClassA	DLFM07_01259|03E-000_CAZ_3|gene-2|+|337-1227|complete	Class A beta-lactamase [ARO:3000078]	family
MB-RF031	CblA	DLFM07_01261|03E-000_CAZ_1|gene-2|+|1484-2374|complete	CblA beta-lactamases (class a)	gene
MB-RF145	TetY	DLFM07_01278|03E-000_CHL_7|gene-2|+|817-2031|complete	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF072	macA	DLFM07_01301|03E-000_AMX_47|gene-2|+|438-3551|complete	macA: subunit of efflux pump conferring antibiotic resistance [ARO:3000533]	gene
MB-RF031	CblA	DLFM07_01301|03E-000_AMX_47|gene-3|+|3689-4579|complete	CblA beta-lactamases (class a)	gene
MB-RF031	CblA	DLFM07_01322|03E-000_AMX_28|gene-4|-|1865-2767|complete	CblA beta-lactamases (class a)	gene
MB-RF072	macA	DLFM07_01322|03E-000_AMX_28|gene-5|-|2822-3421|complete	macA: subunit of efflux pump conferring antibiotic resistance [ARO:3000533]	gene
MB-RF034	ClassA	DLFM07_01328|03E-000_AMX_22|gene-2|+|951-1859|complete	Class A beta-lactamase [ARO:3000078]	family
MB-RF034	ClassA	DLFM07_01333|03E-000_AMX_18|gene-2|-|1269-2159|complete	Class A beta-lactamase [ARO:3000078]	family
MB-RF018	APH3	DLFM07_01447|03D-000_PEN_12|gene-4|+|3268-4083|complete	aminoglycoside phosphotransferase (APH3) [ARO:3000126]	gene
MB-RF001	16S_Ribosomal_RNA_Methyltransferase	DLFM07_01450|03D-000_GEN_1|gene-2|-|462-1205|complete	16S ribosomal RNA methyltransferase [ARO:3000857]	family
MB-RF109	robA	DLFM07_01462|03D-000_CHL_1|gene-2|-|95-964|complete	robA: transcriptional activator of AcrAB antibiotic efflux pump [ARO:3000825]	gene
MB-RF031	CblA	DLFM07_01464|03D-000_ATM_1|gene-2|-|377-1267|complete	CblA beta-lactamases (class a)	gene
MB-RF031	CblA	DLFM07_01491|03D-000_AMX_012|gene-2|-|374-1264|complete	CblA beta-lactamases (class a)	gene
MB-RF058	ErmC	DLFM07_01498|03C-000_TGC_2|gene-3|+|2123-2923|complete	ErmC: Erm 23S ribosomal RNA methyltransferase: rRNA methyltransferase conferring antibiotic resistance [ARO:3000250]	variant
MB-RF140	TetO	DLFM07_01505|03C-000_TET_4|gene-3|-|889-2808|complete	"tetO: tetracycline resistance ribosomal protection protein" [ARO:3000190]	gene
MB-RF138	TetM	DLFM07_01514|03C-000_TET_22|gene-3|-|2318-4237|complete	"tetM: tetracycline resistance ribosomal protection protein" [ARO:3000186]	gene
MB-RF137	TetM-TetW-TetO-TetS	DLFM07_01521|03C-000_TET_16|gene-3|+|1413-3332|complete	"tetM, tetW, tetO, and tetS: tetracycline resistance ribosomal protection protein" [ARO:3000186; ARO:3000194;ARO:3000190;ARO:3000192]	family
MB-RF139	TetW	DLFM07_01524|03C-000_TET_13|gene-3|-|1458-3377|complete	"tetW: tetracycline resistance ribosomal protection protein" [ARO:3000194]	gene
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	DLFM07_01532|03C-000_PEN_1|gene-1|-|28-1161|complete	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	family
MB-RF001	16S_Ribosomal_RNA_Methyltransferase	DLFM07_01533|03C-000_GEN_9|gene-3|+|1451-2194|complete	16S ribosomal RNA methyltransferase [ARO:3000857]	family
MB-RF001	16S_Ribosomal_RNA_Methyltransferase	DLFM07_01534|03C-000_GEN_8|gene-3|+|1877-2680|complete	16S ribosomal RNA methyltransferase [ARO:3000857]	family
MB-RF072	macA	DLFM07_01548|03C-000_CAZ_1|gene-2|+|437-3127|complete	macA: subunit of efflux pump conferring antibiotic resistance [ARO:3000533]	gene
MB-RF088	msbA	DLFM07_01560|03C-000_CHL_8|gene-3|-|1394-3187|complete	msbA: ATP-binding cassette (ABC) antibiotic efflux pump [ARO:3000460]	gene
MB-RF145	TetY	DLFM07_01563|03C-000_CHL_4|gene-4|+|2145-3377|complete	tetY: tetracycline resistance MFS efflux pump [ARO:3000182]	gene
MB-RF072	macA	DLFM07_01574|03C-000_ATM_1|gene-2|+|252-3365|complete	macA: subunit of efflux pump conferring antibiotic resistance [ARO:3000533]	gene
MB-RF031	CblA	DLFM07_01574|03C-000_ATM_1|gene-3|+|3503-4393|complete	CblA beta-lactamases (class a)	gene
MB-RF031	CblA	DLFM07_01579|03C-000_AMX_5|gene-3|+|3756-4646|complete	CblA beta-lactamases (class a)	gene
MB-RF034	ClassA	DLFM07_01580|03C-000_AMX_4|gene-3|-|919-1269|complete	Class A beta-lactamase [ARO:3000078]	family
MB-RF072	macA	DLFM07_01585|03C-000_AMX_14|gene-2|+|787-1278|complete	macA: subunit of efflux pump conferring antibiotic resistance [ARO:3000533]	gene
MB-RF031	CblA	DLFM07_01585|03C-000_AMX_14|gene-3|+|1333-2235|complete	CblA beta-lactamases (class a)	gene
MB-RF072	macA	DLFM07_01606|03C-000_AMX_016|gene-2|+|488-1726|complete	macA: subunit of efflux pump conferring antibiotic resistance [ARO:3000533]	gene
MB-RF072	macA	DLFM07_01606|03C-000_AMX_016|gene-3|+|1707-3608|complete	macA: subunit of efflux pump conferring antibiotic resistance [ARO:3000533]	gene
MB-RF138	TetM	DLFM07_01613|03B-000_TET_8|gene-1|+|141-2060|complete	"tetM: tetracycline resistance ribosomal protection protein" [ARO:3000186]	gene
MB-RF031	CblA	DLFM07_01621|03B-000_CAZ_2|gene-2|+|1632-2534|complete	CblA beta-lactamases (class a)	gene
MB-RF031	CblA	DLFM07_01634|03B-000_AMX_1|gene-2|+|1631-2533|complete	CblA beta-lactamases (class a)	gene
MB-RF129	TetA	DLFM07_01642|03A-000_TET_34|gene-3|-|1084-2259|complete	tetA: tetracycline resistance MFS efflux pump [ARO:3000165]	gene
MB-RF139	TetW	DLFM07_01644|03A-000_TET_32|gene-1|+|208-2127|complete	"tetW: tetracycline resistance ribosomal protection protein" [ARO:3000194]	gene
MB-RF139	TetW	DLFM07_01646|03A-000_TET_30|gene-2|-|887-2806|complete	"tetW: tetracycline resistance ribosomal protection protein" [ARO:3000194]	gene
MB-RF109	robA	DLFM07_01660|03A-000_TET_18|gene-3|+|2045-2461|complete	robA: transcriptional activator of AcrAB antibiotic efflux pump [ARO:3000825]	gene
