Protein identifier	Gene symbol	Sequence name	Scope	Element type	Element subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference sequence	% Identity to reference sequence	Alignment length	Accession of closest sequence	Name of closest sequence	HMM id	HMM description
gb|ABN48311.1|ARO:3001918|CTX-M-56	blaCTX-M-56	class A extended-spectrum beta-lactamase CTX-M-56	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	291	291	100.00	100.00	291	WP_063860063.1	class A extended-spectrum beta-lactamase CTX-M-56	NF033089.1	CTX-M family class A extended-spectrum beta-lactamase
gb|ABN49110.1|ARO:3001145|SHV-93	blaSHV-93	class A beta-lactamase SHV-93	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	286	286	100.00	100.00	286	WP_063864715.1	class A beta-lactamase SHV-93	NF000285.3	SHV family class A beta-lactamase
gb|ABN49111.1|ARO:3001146|SHV-94	blaSHV-94	class A beta-lactamase SHV-94	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	286	286	100.00	100.00	286	WP_063864716.1	class A beta-lactamase SHV-94	NF000285.3	SHV family class A beta-lactamase
gb|ABN49112.1|ARO:3001148|SHV-96	blaSHV-96	class A beta-lactamase SHV-96	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	286	286	100.00	100.00	286	WP_063864718.1	class A beta-lactamase SHV-96	NF000285.3	SHV family class A beta-lactamase
gb|ABN49113.1|ARO:3001147|SHV-95	blaSHV-95	class A beta-lactamase SHV-95	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	286	286	100.00	100.00	286	WP_063864717.1	class A beta-lactamase SHV-95	NF000285.3	SHV family class A beta-lactamase
gb|ABN49114.1|ARO:3001149|SHV-97	blaSHV-97	class A beta-lactamase SHV-97	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	286	286	100.00	100.00	286	WP_063864719.1	class A beta-lactamase SHV-97	NF000285.3	SHV family class A beta-lactamase
gb|ABN51006.1|ARO:3002045|CMY-34	blaCMY-34	class C beta-lactamase CMY-34	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	381	381	100.00	100.00	381	WP_063859836.1	class C beta-lactamase CMY-34	NF000191.1	CMY-2 family class C beta-lactamase
gb|ABN51007.1|ARO:3002046|CMY-35	blaCMY-35	class C beta-lactamase CMY-35	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	381	381	100.00	100.00	381	WP_063859837.1	class C beta-lactamase CMY-35	NF000191.1	CMY-2 family class C beta-lactamase
gb|ABN69070.1|ARO:3002035|CMY-24	blaCMY-24	class C beta-lactamase CMY-24	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	381	381	100.00	100.00	381	WP_032491928.1	class C beta-lactamase CMY-24	NF000191.1	CMY-2 family class C beta-lactamase
gb|ABN69105.1|ARO:3001926|CTX-M-65	blaCTX-M-65	class A extended-spectrum beta-lactamase CTX-M-65	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	291	291	100.00	100.00	291	WP_013188475.1	class A extended-spectrum beta-lactamase CTX-M-65	NF033089.1	CTX-M family class A extended-spectrum beta-lactamase
gb|ABN69112.2|ARO:3002167|MIR-4	blaMIR-4	cephalosporin-hydrolyzing class C beta-lactamase MIR-4	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	381	381	100.00	100.00	381	WP_032492100.1	cephalosporin-hydrolyzing class C beta-lactamase MIR-4	NF000187.3	MIR family cephalosporin-hydrolyzing class C beta-lactamase
gb|ABN80430.1|ARO:3002375|VEB-5	blaVEB-5	class A extended-spectrum beta-lactamase VEB-5	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	299	299	100.00	100.00	299	WP_063865160.1	class A extended-spectrum beta-lactamase VEB-5	NF000390.2	VEB family class A extended-spectrum beta-lactamase
gb|ABO09821.1|ARO:3001940|CTX-M-79	blaCTX-M-79	class A extended-spectrum beta-lactamase CTX-M-79	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	291	291	100.00	100.00	291	WP_063860078.1	class A extended-spectrum beta-lactamase CTX-M-79	NF033089.1	CTX-M family class A extended-spectrum beta-lactamase
gb|ABO33299.1|ARO:3001647|OXA-97	blaOXA-97	OXA-58 family carbapenem-hydrolyzing class D beta-lactamase OXA-97	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	280	280	100.00	100.00	280	WP_063864544.1	OXA-58 family carbapenem-hydrolyzing class D beta-lactamase OXA-97	NF000500.2	OXA-58 family carbapenem-hydrolyzing class D beta-lactamase
gb|ABO40886.1|ARO:3004645|dfrI	dfrI	trimethoprim-resistant dihydrofolate reductase DfrI	core	AMR	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTP	191	191	100.00	100.00	191	WP_011872849.1	trimethoprim-resistant dihydrofolate reductase DfrI	NF000012.1	trimethoprim-resistant dihydrofolate reductase DfrI
gb|ABO64442.1|ARO:3001028|TEM-162	blaTEM-162	class A beta-lactamase TEM-162	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	286	286	100.00	100.00	286	WP_063864872.1	class A beta-lactamase TEM-162	NF000531.2	TEM family class A beta-lactamase
gb|ABO93588.1|ARO:3002715|QnrB2	qnrB52	quinolone resistance pentapeptide repeat protein QnrB52	core	AMR	AMR	QUINOLONE	QUINOLONE	ALLELEP	214	214	100.00	100.00	214	WP_063866158.1	quinolone resistance pentapeptide repeat protein QnrB52	NF000420.1	QnrB family quinolone resistance pentapeptide repeat protein
gb|ABP04245.1|ARO:3001923|CTX-M-62	blaCTX-M-62	class A extended-spectrum beta-lactamase CTX-M-62	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	291	291	100.00	100.00	291	WP_032493168.1	class A extended-spectrum beta-lactamase CTX-M-62	NF033089.1	CTX-M family class A extended-spectrum beta-lactamase
gb|ABP49606.1|ARO:3001818|ACC-4	blaACC	ACC family cephalosporin-hydrolyzing class C beta-lactamase	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	BLASTP	386	390	98.97	100.00	386	WP_063857708.1	cephalosporin-hydrolyzing class C beta-lactamase ACC-4	NF000397.2	ACC family cephalosporin-hydrolyzing class C beta-lactamase
gb|ABP87778.1|ARO:3002720|QnrB6	qnrB	quinolone resistance pentapeptide repeat protein QnrB6	core	AMR	AMR	QUINOLONE	QUINOLONE	EXACTP	226	214	100.00	100.00	214	WP_001749994.1	quinolone resistance pentapeptide repeat protein QnrB6	NF000420.1	QnrB family quinolone resistance pentapeptide repeat protein
gb|ABP87779.2|ARO:3001705|OXA-72	blaOXA-72	OXA-24 family carbapenem-hydrolyzing class D beta-lactamase OXA-72	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	275	275	100.00	100.00	275	WP_000713530.1	OXA-24 family carbapenem-hydrolyzing class D beta-lactamase OXA-72	NF000434.2	OXA-24 family carbapenem-hydrolyzing class D beta-lactamase
gb|ABP88094.1|ARO:3002723|QnrB9	qnrB9	quinolone resistance pentapeptide repeat protein QnrB9	core	AMR	AMR	QUINOLONE	QUINOLONE	ALLELEP	214	214	100.00	100.00	214	WP_004201260.1	quinolone resistance pentapeptide repeat protein QnrB9	NF000420.1	QnrB family quinolone resistance pentapeptide repeat protein
gb|ABQ00181.1|ARO:3001024|TEM-158	blaTEM-158	inhibitor-resistant class A extended-spectrum beta-lactamase TEM-158	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	286	286	100.00	100.00	286	WP_063864868.1	inhibitor-resistant class A extended-spectrum beta-lactamase TEM-158	NF000531.2	TEM family class A beta-lactamase
gb|ABQ15112.1|ARO:3001802|OXA-141	blaOXA-141	OXA-2 family class D extended-spectrum beta-lactamase OXA-141	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	275	275	100.00	100.00	275	WP_058177653.1	OXA-2 family class D extended-spectrum beta-lactamase OXA-141	NF000267.2	OXA-2 family class D beta-lactamase
gb|ABQ45409.1|ARO:3001927|CTX-M-66	blaCTX-M-66	class A extended-spectrum beta-lactamase CTX-M-66	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	291	291	100.00	100.00	291	WP_032491954.1	class A extended-spectrum beta-lactamase CTX-M-66	NF033089.1	CTX-M family class A extended-spectrum beta-lactamase
gb|ABQ47844.1|ARO:3000215|mecR1	mecR1	beta-lactam sensor/signal transducer MecR1	core	AMR	AMR	BETA-LACTAM	METHICILLIN	EXACTP	585	585	100.00	100.00	585	WP_000952923.1	beta-lactam sensor/signal transducer MecR1	NF033109.1	beta-lactam sensor/signal transducer MecR1
gb|ABQ51091.1|ARO:3002039|CMY-28	blaCMY-28	class C beta-lactamase CMY-28	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	381	381	100.00	100.00	381	WP_063859832.1	class C beta-lactamase CMY-28	NF000191.1	CMY-2 family class C beta-lactamase
gb|ABQ52429.1|ARO:3001636|OXA-104	blaOXA-104	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-104	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	274	274	100.00	100.00	274	WP_024433915.1	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-104	NF000268.2	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
gb|ABR10839.1|ARO:3002586|AAC(6')-32	aac(6')-32	aminoglycoside N-acetyltransferase AAC(6')-32	core	AMR	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	ALLELEP	184	184	100.00	100.00	184	WP_032491968.1	aminoglycoside N-acetyltransferase AAC(6')-32	NF012165.0	aminoglycoside 6'-N-acetyltransferase
gb|ABR10840.1|ARO:3002272|VIM-2	blaVIM-2	subclass B1 metallo-beta-lactamase VIM-2	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	266	266	100.00	100.00	266	WP_003108247.1	subclass B1 metallo-beta-lactamase VIM-2	NF012100.0	VIM family subclass B1 metallo-beta-lactamase
gb|ABR14060.1|ARO:3002838|lnuD	lnu(D)	lincosamide nucleotidyltransferase Lnu(D)	core	AMR	AMR	LINCOSAMIDE	LINCOSAMIDE	EXACTP	164	164	100.00	100.00	164	WP_063851342.1	lincosamide nucleotidyltransferase Lnu(D)	NF000017.1	lincosamide nucleotidyltransferase Lnu(D)
gb|ABR18736.1|ARO:3002042|CMY-31	blaCMY-31	class C beta-lactamase CMY-31	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	381	381	100.00	100.00	381	WP_012262157.1	class C beta-lactamase CMY-31	NF000191.1	CMY-2 family class C beta-lactamase
gb|ABS12248.1|ARO:3002040|CMY-29	blaCMY-29	class C beta-lactamase CMY-29	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	381	381	100.00	100.00	381	WP_063859833.1	class C beta-lactamase CMY-29	NF000191.1	CMY-2 family class C beta-lactamase
gb|ABS12249.1|ARO:3002041|CMY-30	blaCMY-30	class C extended-spectrum beta-lactamase CMY-30	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	381	381	100.00	100.00	381	WP_000976513.1	class C extended-spectrum beta-lactamase CMY-30	NF000191.1	CMY-2 family class C beta-lactamase
gb|ABS29619.1|ARO:3000841|CGB-1	blaCGB-1	IND family subclass B1 metallo-beta-lactamase CGB-1	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	242	242	100.00	100.00	242	WP_002979282.1	IND family subclass B1 metallo-beta-lactamase CGB-1	NF012149.0	IND family subclass B1 metallo-beta-lactamase
gb|ABS30107.1|ARO:3002725|QnrB11	qnrB	quinolone resistance pentapeptide repeat protein QnrB11	core	AMR	AMR	QUINOLONE	QUINOLONE	EXACTP	215	214	100.00	100.00	214	WP_109545032.1	quinolone resistance pentapeptide repeat protein QnrB11	NF000420.1	QnrB family quinolone resistance pentapeptide repeat protein
gb|ABS70977.1|ARO:3004623|AAC(3)-IId	aac(3)-IId	aminoglycoside N-acetyltransferase AAC(3)-IId	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN	ALLELEP	286	286	100.00	100.00	286	WP_000557454.1	aminoglycoside N-acetyltransferase AAC(3)-IId	NF033080.0	AAC(3)-II family aminoglycoside N-acetyltransferase
gb|ABS70978.1|ARO:3004621|AAC(3)-IIe	aac(3)-IIe	aminoglycoside N-acetyltransferase AAC(3)-IIe	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN	EXACTP	286	286	100.00	100.00	286	WP_063840267.1	aminoglycoside N-acetyltransferase AAC(3)-IIe	NF033080.0	AAC(3)-II family aminoglycoside N-acetyltransferase
gb|ABS71123.1|ARO:3001440|OXA-115	blaOXA-115	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-115	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	274	274	100.00	100.00	274	WP_063861004.1	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-115	NF000268.2	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
gb|ABS72342.1|ARO:3001151|SHV-102	blaSHV-102	class A extended-spectrum beta-lactamase SHV-102	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	286	286	100.00	100.00	286	WP_063864606.1	class A extended-spectrum beta-lactamase SHV-102	NF000285.3	SHV family class A beta-lactamase
gb|ABS72351.1|ARO:3001152|SHV-103	blaSHV-103	class A beta-lactamase SHV-103	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	286	286	100.00	100.00	286	WP_063864607.1	class A beta-lactamase SHV-103	NF000285.3	SHV family class A beta-lactamase
gb|ABS90365.1|ARO:3001928|CTX-M-67	blaCTX-M-67	class A extended-spectrum beta-lactamase CTX-M-67	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	291	291	100.00	100.00	291	WP_032492044.1	class A extended-spectrum beta-lactamase CTX-M-67	NF033089.1	CTX-M family class A extended-spectrum beta-lactamase
gb|ABU39979.1|ARO:3000217|blaR1	blaR1	BlaR1 family beta-lactam sensor/signal transducer	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	HMM	588	NA	NA	NA	NA	NA	NA	NF000326.1	BlaR1 family beta-lactam sensor/signal transducer
gb|ABU39980.1|ARO:3004749|BCL-1	blaBCL	class A beta-lactamase BCL-1	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	307	301	100.00	100.00	301	WP_065825670.1	class A beta-lactamase BCL-1	NF033060.0	BCL family class A beta-lactamase
gb|ABU52984.1|ARO:3002792|QnrS3	qnrS	QnrS family quinolone resistance pentapeptide repeat protein	core	AMR	AMR	QUINOLONE	QUINOLONE	BLASTP	217	218	99.54	99.54	217	WP_001516695.1	quinolone resistance pentapeptide repeat protein QnrS1	NF000056.3	QnrS family quinolone resistance pentapeptide repeat protein
gb|ABU55430.1|ARO:3002591|AAC(6')-Ib-Suzhou	aac(6')-Ib	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase	core	AMR	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	BLASTP	172	184	93.48	99.42	172	WP_032488579.1	aminoglycoside N-acetyltransferase AAC(6')-Ib3	NF033074.0	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase
gb|ABV26705.1|ARO:3002849|arr-4	arr-4	NAD(+)--rifampin ADP-ribosyltransferase Arr-4	core	AMR	AMR	RIFAMYCIN	RIFAMYCIN	ALLELEP	150	150	100.00	100.00	150	WP_033959319.1	NAD(+)--rifampin ADP-ribosyltransferase Arr-4	NF033144.1	NAD(+)--rifampin ADP-ribosyltransferase
gb|ABV26707.1|ARO:3002850|arr-5	arr-5	NAD(+)--rifampin ADP-ribosyltransferase Arr-5	core	AMR	AMR	RIFAMYCIN	RIFAMYCIN	ALLELEP	150	150	100.00	100.00	150	WP_052238312.1	NAD(+)--rifampin ADP-ribosyltransferase Arr-5	NF033144.1	NAD(+)--rifampin ADP-ribosyltransferase
gb|ABV31686.1|ARO:3001637|OXA-106	blaOXA-106	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-106	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	274	274	100.00	100.00	274	WP_031963705.1	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-106	NF000268.2	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
gb|ABV31687.1|ARO:3001638|OXA-107	blaOXA-107	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-107	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	274	274	100.00	100.00	274	WP_046661070.1	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-107	NF000268.2	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
gb|ABV31688.1|ARO:3001639|OXA-108	blaOXA-108	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-108	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	274	274	100.00	100.00	274	WP_063860938.1	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-108	NF000268.2	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
gb|ABV31689.1|ARO:3001640|OXA-109	blaOXA-109	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-109	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	274	274	100.00	100.00	274	WP_001021794.1	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-109	NF000268.2	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
gb|ABV31690.1|ARO:3001641|OXA-110	blaOXA-110	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-110	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	274	274	100.00	100.00	274	WP_063860940.1	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-110	NF000268.2	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
gb|ABV31691.1|ARO:3001642|OXA-111	blaOXA-111	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-111	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	274	274	100.00	100.00	274	WP_049068184.1	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-111	NF000268.2	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
gb|ABV31692.1|ARO:3001643|OXA-112	blaOXA-112	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-112	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	274	274	100.00	100.00	274	WP_063860941.1	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-112	NF000268.2	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
gb|ABV57756.3|ARO:3001942|CTX-M-81	blaCTX-M-81	class A extended-spectrum beta-lactamase CTX-M-81	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	291	291	100.00	100.00	291	WP_063860080.1	class A extended-spectrum beta-lactamase CTX-M-81	NF033089.1	CTX-M family class A extended-spectrum beta-lactamase
gb|ABV63006.2|ARO:3004759|BPU-1	blaBPU-1	class D beta-lactamase BPU-1	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	262	262	100.00	100.00	262	WP_041816295.1	class D beta-lactamase BPU-1	NF012098.1	BPU family class D beta-lactamase
gb|ABV66096.1|ARO:3002731|QnrB16	qnrB	quinolone resistance pentapeptide repeat protein QnrB16	core	AMR	AMR	QUINOLONE	QUINOLONE	EXACTP	226	214	100.00	100.00	214	WP_063865802.1	quinolone resistance pentapeptide repeat protein QnrB16	NF000420.1	QnrB family quinolone resistance pentapeptide repeat protein
gb|ABV71246.1|ARO:3001633|OXA-79	blaOXA-79	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-79	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	274	274	100.00	100.00	274	WP_063864535.1	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-79	NF000268.2	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
gb|ABV71247.1|ARO:3001634|OXA-80	blaOXA-80	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-80	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	274	274	100.00	100.00	274	WP_063864536.1	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-80	NF000268.2	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
gb|ABV71248.1|ARO:3001635|OXA-82	blaOXA-82	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-82	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	274	274	100.00	100.00	274	WP_001021793.1	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-82	NF000268.2	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
gb|ABV72593.1|ARO:3001150|SHV-101	blaSHV-101	class A beta-lactamase SHV-101	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	286	286	100.00	100.00	286	WP_063864605.1	class A beta-lactamase SHV-101	NF000285.3	SHV family class A beta-lactamase
gb|ABV81082.1|ARO:3001929|CTX-M-68	blaCTX-M-68	class A extended-spectrum beta-lactamase CTX-M-68	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	291	291	100.00	100.00	291	WP_063860069.1	class A extended-spectrum beta-lactamase CTX-M-68	NF033089.1	CTX-M family class A extended-spectrum beta-lactamase
gb|ABV89601.1|ARO:3004826|LAP-2	blaLAP-2	class A beta-lactamase LAP-2	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	285	285	100.00	100.00	285	WP_012477595.1	class A beta-lactamase LAP-2	NF000383.2	LAP family class A beta-lactamase
gb|ABW03156.3|ARO:3002721|QnrB7	qnrB7	quinolone resistance pentapeptide repeat protein QnrB7	core	AMR	AMR	QUINOLONE	QUINOLONE	ALLELEP	214	214	100.00	100.00	214	WP_063866276.1	quinolone resistance pentapeptide repeat protein QnrB7	NF000420.1	QnrB family quinolone resistance pentapeptide repeat protein
gb|ABW03157.2|ARO:3002722|QnrB8	qnrB8	quinolone resistance pentapeptide repeat protein QnrB8	core	AMR	AMR	QUINOLONE	QUINOLONE	ALLELEP	214	214	100.00	100.00	214	WP_063866314.1	quinolone resistance pentapeptide repeat protein QnrB8	NF000420.1	QnrB family quinolone resistance pentapeptide repeat protein
gb|ABW05394.1|ARO:3004450|TRU-1	blaTRU-1	class C beta-lactamase TRU-1	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	382	382	100.00	100.00	382	WP_042027926.1	class C beta-lactamase TRU-1	NF012172.1	FOX/MOX family class C beta-lactamase
gb|ABW70410.1|ARO:3001644|OXA-113	blaOXA-113	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-113	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	274	274	100.00	100.00	274	WP_001021786.1	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-113	NF000268.2	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
gb|ABW76134.1|ARO:3001765|OXA-136	blaOXA-136	OXA-63 family oxacillin-hydrolyzing class D beta-lactamase OXA-136	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	269	269	100.00	100.00	269	WP_013244277.1	OXA-63 family oxacillin-hydrolyzing class D beta-lactamase OXA-136	NF000429.2	OXA-63 family oxacillin-hydrolyzing class D beta-lactamase
gb|ABW76138.1|ARO:3001767|OXA-137	blaOXA-137	OXA-63 family oxacillin-hydrolyzing class D beta-lactamase OXA-137	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	269	269	100.00	100.00	269	WP_014932145.1	OXA-63 family oxacillin-hydrolyzing class D beta-lactamase OXA-137	NF000429.2	OXA-63 family oxacillin-hydrolyzing class D beta-lactamase
gb|ABW86620.2|ARO:3001941|CTX-M-80	blaCTX-M-80	class A extended-spectrum beta-lactamase CTX-M-80	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEP	291	291	100.00	100.00	291	WP_063860079.1	class A extended-spectrum beta-lactamase CTX-M-80	NF033089.1	CTX-M family class A extended-spectrum beta-lactamase
gb|ABW90721.1|ARO:3002287|VIM-17	blaVIM-17	subclass B1 metallo-beta-lactamase VIM-17	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEP	266	266	100.00	100.00	266	WP_023442721.1	subclass B1 metallo-beta-lactamase VIM-17	NF012100.0	VIM family subclass B1 metallo-beta-lactamase
gb|ABW91178.1|ARO:3002613|aadA13	aadA13	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA13	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTP	265	265	100.00	100.00	265	WP_001424636.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA13	NF012157.0	ANT(3'')-I family aminoglycoside nucleotidyltransferase
gb|ABW91179.1|ARO:3004665|cmlA8	cmlA8	chloramphenicol efflux MFS transporter CmlA8	core	AMR	AMR	PHENICOL	CHLORAMPHENICOL	ALLELEP	419	419	100.00	100.00	419	WP_032492104.1	chloramphenicol efflux MFS transporter CmlA8	NF000509.1	CmlA family chloramphenicol efflux MFS transporter
gb|ABW95047.1|ARO:3001441|OXA-116	blaOXA	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	BLASTP	262	274	95.62	100.00	262	WP_122630900.1	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-698	NF000268.2	OXA-51 family carbapenem-hydrolyzing class D beta-lactamase
gb|ABX30738.1|ARO:3000621|PC1	blaZ	penicillin-hydrolyzing class A beta-lactamase BlaZ	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	EXACTP	281	281	100.00	100.00	281	WP_000733281.1	penicillin-hydrolyzing class A beta-lactamase BlaZ	NF033139.1	penicillin-hydrolyzing class A beta-lactamase BlaZ
gb|ABX38721.1|ARO:3001609|OXA-114a	blaOXA-114a	oxacillin-hydrolyzing class D beta-lactamase OXA-114a	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEP	275	275	100.00	100.00	275	WP_054505840.1	oxacillin-hydrolyzing class D beta-lactamase OXA-114a	NF033818.0	OXA-114 family class D beta-lactamase
