Accession	family	query_name	Resfams_description
RF0038	Beta-lactamase	1028110253|WP_063864623.1|1|1|blaSHV-135|blaSHV|hydrolase|class_A_beta-lactamase_SHV-135	PF00144.19 Beta-lactamase [ARO:3000001]	111.0
RF0119	SHV-LEN	1028110254|WP_063864624.1|1|1|blaSHV-137|blaSHV|hydrolase|class_A_beta-lactamase_SHV-137	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	663.0
RF0053	ClassA	1028110254|WP_063864624.1|1|1|blaSHV-137|blaSHV|hydrolase|class_A_beta-lactamase_SHV-137	Class A beta-lactamase [ARO:3000078]	426.7
RF0039	Beta-lactamase2	1028110254|WP_063864624.1|1|1|blaSHV-137|blaSHV|hydrolase|class_A_beta-lactamase_SHV-137	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	129.2
RF0038	Beta-lactamase	1028110254|WP_063864624.1|1|1|blaSHV-137|blaSHV|hydrolase|class_A_beta-lactamase_SHV-137	PF00144.19 Beta-lactamase [ARO:3000001]	106.7
RF0119	SHV-LEN	1028110255|WP_063864625.1|1|1|blaSHV-14|blaSHV|hydrolase|class_A_broad-spectrum_beta-lactamase_SHV-14	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	664.4
RF0053	ClassA	1028110255|WP_063864625.1|1|1|blaSHV-14|blaSHV|hydrolase|class_A_broad-spectrum_beta-lactamase_SHV-14	Class A beta-lactamase [ARO:3000078]	425.5
RF0039	Beta-lactamase2	1028110255|WP_063864625.1|1|1|blaSHV-14|blaSHV|hydrolase|class_A_broad-spectrum_beta-lactamase_SHV-14	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	127.7
RF0038	Beta-lactamase	1028110255|WP_063864625.1|1|1|blaSHV-14|blaSHV|hydrolase|class_A_broad-spectrum_beta-lactamase_SHV-14	PF00144.19 Beta-lactamase [ARO:3000001]	110.8
RF0119	SHV-LEN	1028110256|WP_063864626.1|1|1|blaSHV-141|blaSHV|hydrolase|class_A_broad-spectrum_beta-lactamase_SHV-141	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	665.8
RF0053	ClassA	1028110256|WP_063864626.1|1|1|blaSHV-141|blaSHV|hydrolase|class_A_broad-spectrum_beta-lactamase_SHV-141	Class A beta-lactamase [ARO:3000078]	424.1
RF0039	Beta-lactamase2	1028110256|WP_063864626.1|1|1|blaSHV-141|blaSHV|hydrolase|class_A_broad-spectrum_beta-lactamase_SHV-141	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	127.5
RF0038	Beta-lactamase	1028110256|WP_063864626.1|1|1|blaSHV-141|blaSHV|hydrolase|class_A_broad-spectrum_beta-lactamase_SHV-141	PF00144.19 Beta-lactamase [ARO:3000001]	108.8
RF0119	SHV-LEN	1028110257|WP_063864627.1|1|1|blaSHV-142|blaSHV|hydrolase|class_A_beta-lactamase_SHV-142	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	666.6
RF0053	ClassA	1028110257|WP_063864627.1|1|1|blaSHV-142|blaSHV|hydrolase|class_A_beta-lactamase_SHV-142	Class A beta-lactamase [ARO:3000078]	430.2
RF0039	Beta-lactamase2	1028110257|WP_063864627.1|1|1|blaSHV-142|blaSHV|hydrolase|class_A_beta-lactamase_SHV-142	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	127.6
RF0038	Beta-lactamase	1028110257|WP_063864627.1|1|1|blaSHV-142|blaSHV|hydrolase|class_A_beta-lactamase_SHV-142	PF00144.19 Beta-lactamase [ARO:3000001]	112.6
RF0119	SHV-LEN	1028110258|WP_063864628.1|1|1|blaSHV-143|blaSHV|hydrolase|class_A_beta-lactamase_SHV-143	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	664.2
RF0053	ClassA	1028110258|WP_063864628.1|1|1|blaSHV-143|blaSHV|hydrolase|class_A_beta-lactamase_SHV-143	Class A beta-lactamase [ARO:3000078]	424.3
RF0039	Beta-lactamase2	1028110258|WP_063864628.1|1|1|blaSHV-143|blaSHV|hydrolase|class_A_beta-lactamase_SHV-143	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	123.6
RF0038	Beta-lactamase	1028110258|WP_063864628.1|1|1|blaSHV-143|blaSHV|hydrolase|class_A_beta-lactamase_SHV-143	PF00144.19 Beta-lactamase [ARO:3000001]	112.1
RF0119	SHV-LEN	1028110259|WP_063864629.1|1|1|blaSHV-144|blaSHV|hydrolase|class_A_beta-lactamase_SHV-144	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	666.8
RF0053	ClassA	1028110259|WP_063864629.1|1|1|blaSHV-144|blaSHV|hydrolase|class_A_beta-lactamase_SHV-144	Class A beta-lactamase [ARO:3000078]	428.2
RF0039	Beta-lactamase2	1028110259|WP_063864629.1|1|1|blaSHV-144|blaSHV|hydrolase|class_A_beta-lactamase_SHV-144	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	125.5
RF0038	Beta-lactamase	1028110259|WP_063864629.1|1|1|blaSHV-144|blaSHV|hydrolase|class_A_beta-lactamase_SHV-144	PF00144.19 Beta-lactamase [ARO:3000001]	109.2
RF0119	SHV-LEN	1028110260|WP_063864630.1|1|1|blaSHV-145|blaSHV|hydrolase|class_A_beta-lactamase_SHV-145	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	665.0
RF0053	ClassA	1028110260|WP_063864630.1|1|1|blaSHV-145|blaSHV|hydrolase|class_A_beta-lactamase_SHV-145	Class A beta-lactamase [ARO:3000078]	423.2
RF0039	Beta-lactamase2	1028110260|WP_063864630.1|1|1|blaSHV-145|blaSHV|hydrolase|class_A_beta-lactamase_SHV-145	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	123.1
RF0038	Beta-lactamase	1028110260|WP_063864630.1|1|1|blaSHV-145|blaSHV|hydrolase|class_A_beta-lactamase_SHV-145	PF00144.19 Beta-lactamase [ARO:3000001]	104.7
RF0119	SHV-LEN	1028110261|WP_063864631.1|1|1|blaSHV-146|blaSHV|hydrolase|class_A_beta-lactamase_SHV-146	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	665.8
RF0053	ClassA	1028110261|WP_063864631.1|1|1|blaSHV-146|blaSHV|hydrolase|class_A_beta-lactamase_SHV-146	Class A beta-lactamase [ARO:3000078]	427.1
RF0039	Beta-lactamase2	1028110261|WP_063864631.1|1|1|blaSHV-146|blaSHV|hydrolase|class_A_beta-lactamase_SHV-146	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	127.4
RF0038	Beta-lactamase	1028110261|WP_063864631.1|1|1|blaSHV-146|blaSHV|hydrolase|class_A_beta-lactamase_SHV-146	PF00144.19 Beta-lactamase [ARO:3000001]	114.1
RF0119	SHV-LEN	1028110262|WP_063864632.1|1|1|blaSHV-147|blaSHV|hydrolase|class_A_beta-lactamase_SHV-147	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	662.3
RF0053	ClassA	1028110262|WP_063864632.1|1|1|blaSHV-147|blaSHV|hydrolase|class_A_beta-lactamase_SHV-147	Class A beta-lactamase [ARO:3000078]	425.5
RF0039	Beta-lactamase2	1028110262|WP_063864632.1|1|1|blaSHV-147|blaSHV|hydrolase|class_A_beta-lactamase_SHV-147	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	126.4
RF0038	Beta-lactamase	1028110262|WP_063864632.1|1|1|blaSHV-147|blaSHV|hydrolase|class_A_beta-lactamase_SHV-147	PF00144.19 Beta-lactamase [ARO:3000001]	109.9
RF0119	SHV-LEN	1028110263|WP_063864633.1|1|1|blaSHV-148|blaSHV|hydrolase|class_A_extended-spectrum_beta-lactamase_SHV-148	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	667.0
RF0053	ClassA	1028110263|WP_063864633.1|1|1|blaSHV-148|blaSHV|hydrolase|class_A_extended-spectrum_beta-lactamase_SHV-148	Class A beta-lactamase [ARO:3000078]	428.1
RF0039	Beta-lactamase2	1028110263|WP_063864633.1|1|1|blaSHV-148|blaSHV|hydrolase|class_A_extended-spectrum_beta-lactamase_SHV-148	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	127.7
RF0038	Beta-lactamase	1028110263|WP_063864633.1|1|1|blaSHV-148|blaSHV|hydrolase|class_A_extended-spectrum_beta-lactamase_SHV-148	PF00144.19 Beta-lactamase [ARO:3000001]	111.8
RF0119	SHV-LEN	1028110264|WP_063864634.1|1|1|blaSHV-149|blaSHV|hydrolase|class_A_beta-lactamase_SHV-149	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	658.9
RF0053	ClassA	1028110264|WP_063864634.1|1|1|blaSHV-149|blaSHV|hydrolase|class_A_beta-lactamase_SHV-149	Class A beta-lactamase [ARO:3000078]	420.9
RF0039	Beta-lactamase2	1028110264|WP_063864634.1|1|1|blaSHV-149|blaSHV|hydrolase|class_A_beta-lactamase_SHV-149	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	125.8
RF0038	Beta-lactamase	1028110264|WP_063864634.1|1|1|blaSHV-149|blaSHV|hydrolase|class_A_beta-lactamase_SHV-149	PF00144.19 Beta-lactamase [ARO:3000001]	106.6
RF0119	SHV-LEN	1028110265|WP_063864635.1|1|1|blaSHV-15|blaSHV|hydrolase|class_A_extended-spectrum_beta-lactamase_SHV-15	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	664.6
RF0053	ClassA	1028110265|WP_063864635.1|1|1|blaSHV-15|blaSHV|hydrolase|class_A_extended-spectrum_beta-lactamase_SHV-15	Class A beta-lactamase [ARO:3000078]	425.6
RF0039	Beta-lactamase2	1028110265|WP_063864635.1|1|1|blaSHV-15|blaSHV|hydrolase|class_A_extended-spectrum_beta-lactamase_SHV-15	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	128.2
RF0038	Beta-lactamase	1028110265|WP_063864635.1|1|1|blaSHV-15|blaSHV|hydrolase|class_A_extended-spectrum_beta-lactamase_SHV-15	PF00144.19 Beta-lactamase [ARO:3000001]	109.8
RF0119	SHV-LEN	1028110266|WP_063864636.1|1|1|blaSHV-150|blaSHV|hydrolase|class_A_beta-lactamase_SHV-150	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	665.9
RF0053	ClassA	1028110266|WP_063864636.1|1|1|blaSHV-150|blaSHV|hydrolase|class_A_beta-lactamase_SHV-150	Class A beta-lactamase [ARO:3000078]	425.8
RF0039	Beta-lactamase2	1028110266|WP_063864636.1|1|1|blaSHV-150|blaSHV|hydrolase|class_A_beta-lactamase_SHV-150	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	125.1
RF0038	Beta-lactamase	1028110266|WP_063864636.1|1|1|blaSHV-150|blaSHV|hydrolase|class_A_beta-lactamase_SHV-150	PF00144.19 Beta-lactamase [ARO:3000001]	111.4
RF0119	SHV-LEN	1028110267|WP_063864637.1|1|1|blaSHV-151|blaSHV|hydrolase|class_A_beta-lactamase_SHV-151	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	662.4
RF0053	ClassA	1028110267|WP_063864637.1|1|1|blaSHV-151|blaSHV|hydrolase|class_A_beta-lactamase_SHV-151	Class A beta-lactamase [ARO:3000078]	423.7
RF0039	Beta-lactamase2	1028110267|WP_063864637.1|1|1|blaSHV-151|blaSHV|hydrolase|class_A_beta-lactamase_SHV-151	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	127.6
RF0038	Beta-lactamase	1028110267|WP_063864637.1|1|1|blaSHV-151|blaSHV|hydrolase|class_A_beta-lactamase_SHV-151	PF00144.19 Beta-lactamase [ARO:3000001]	110.7
RF0119	SHV-LEN	1028110268|WP_063864638.1|1|1|blaSHV-152|blaSHV|hydrolase|class_A_beta-lactamase_SHV-152	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	661.8
RF0053	ClassA	1028110268|WP_063864638.1|1|1|blaSHV-152|blaSHV|hydrolase|class_A_beta-lactamase_SHV-152	Class A beta-lactamase [ARO:3000078]	423.1
RF0039	Beta-lactamase2	1028110268|WP_063864638.1|1|1|blaSHV-152|blaSHV|hydrolase|class_A_beta-lactamase_SHV-152	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	127.8
RF0038	Beta-lactamase	1028110268|WP_063864638.1|1|1|blaSHV-152|blaSHV|hydrolase|class_A_beta-lactamase_SHV-152	PF00144.19 Beta-lactamase [ARO:3000001]	105.8
RF0119	SHV-LEN	1028110269|WP_063864639.1|1|1|blaSHV-153|blaSHV|hydrolase|class_A_beta-lactamase_SHV-153	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	665.8
RF0053	ClassA	1028110269|WP_063864639.1|1|1|blaSHV-153|blaSHV|hydrolase|class_A_beta-lactamase_SHV-153	Class A beta-lactamase [ARO:3000078]	424.7
RF0039	Beta-lactamase2	1028110269|WP_063864639.1|1|1|blaSHV-153|blaSHV|hydrolase|class_A_beta-lactamase_SHV-153	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	127.5
RF0038	Beta-lactamase	1028110269|WP_063864639.1|1|1|blaSHV-153|blaSHV|hydrolase|class_A_beta-lactamase_SHV-153	PF00144.19 Beta-lactamase [ARO:3000001]	109.0
RF0119	SHV-LEN	1028110270|WP_063864640.1|1|1|blaSHV-154|blaSHV|hydrolase|class_A_beta-lactamase_SHV-154	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	665.5
RF0053	ClassA	1028110270|WP_063864640.1|1|1|blaSHV-154|blaSHV|hydrolase|class_A_beta-lactamase_SHV-154	Class A beta-lactamase [ARO:3000078]	424.1
RF0039	Beta-lactamase2	1028110270|WP_063864640.1|1|1|blaSHV-154|blaSHV|hydrolase|class_A_beta-lactamase_SHV-154	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	127.1
RF0038	Beta-lactamase	1028110270|WP_063864640.1|1|1|blaSHV-154|blaSHV|hydrolase|class_A_beta-lactamase_SHV-154	PF00144.19 Beta-lactamase [ARO:3000001]	111.6
RF0119	SHV-LEN	1028110271|WP_063864641.1|1|1|blaSHV-155|blaSHV|hydrolase|class_A_beta-lactamase_SHV-155	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	667.3
RF0053	ClassA	1028110271|WP_063864641.1|1|1|blaSHV-155|blaSHV|hydrolase|class_A_beta-lactamase_SHV-155	Class A beta-lactamase [ARO:3000078]	430.8
RF0039	Beta-lactamase2	1028110271|WP_063864641.1|1|1|blaSHV-155|blaSHV|hydrolase|class_A_beta-lactamase_SHV-155	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	127.6
RF0038	Beta-lactamase	1028110271|WP_063864641.1|1|1|blaSHV-155|blaSHV|hydrolase|class_A_beta-lactamase_SHV-155	PF00144.19 Beta-lactamase [ARO:3000001]	112.6
RF0119	SHV-LEN	1028110272|WP_063864642.1|1|1|blaSHV-156|blaSHV|hydrolase|class_A_beta-lactamase_SHV-156	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	663.1
RF0053	ClassA	1028110272|WP_063864642.1|1|1|blaSHV-156|blaSHV|hydrolase|class_A_beta-lactamase_SHV-156	Class A beta-lactamase [ARO:3000078]	426.5
RF0039	Beta-lactamase2	1028110272|WP_063864642.1|1|1|blaSHV-156|blaSHV|hydrolase|class_A_beta-lactamase_SHV-156	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	124.8
RF0038	Beta-lactamase	1028110272|WP_063864642.1|1|1|blaSHV-156|blaSHV|hydrolase|class_A_beta-lactamase_SHV-156	PF00144.19 Beta-lactamase [ARO:3000001]	111.6
RF0119	SHV-LEN	1028110273|WP_063864643.1|1|1|blaSHV-157|blaSHV|hydrolase|class_A_beta-lactamase_SHV-157	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	666.5
RF0053	ClassA	1028110273|WP_063864643.1|1|1|blaSHV-157|blaSHV|hydrolase|class_A_beta-lactamase_SHV-157	Class A beta-lactamase [ARO:3000078]	431.7
RF0039	Beta-lactamase2	1028110273|WP_063864643.1|1|1|blaSHV-157|blaSHV|hydrolase|class_A_beta-lactamase_SHV-157	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	127.8
RF0038	Beta-lactamase	1028110273|WP_063864643.1|1|1|blaSHV-157|blaSHV|hydrolase|class_A_beta-lactamase_SHV-157	PF00144.19 Beta-lactamase [ARO:3000001]	112.5
RF0119	SHV-LEN	1028110274|WP_063864644.1|1|1|blaSHV-158|blaSHV|hydrolase|class_A_beta-lactamase_SHV-158	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	666.1
RF0053	ClassA	1028110274|WP_063864644.1|1|1|blaSHV-158|blaSHV|hydrolase|class_A_beta-lactamase_SHV-158	Class A beta-lactamase [ARO:3000078]	429.9
RF0039	Beta-lactamase2	1028110274|WP_063864644.1|1|1|blaSHV-158|blaSHV|hydrolase|class_A_beta-lactamase_SHV-158	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	128.0
RF0038	Beta-lactamase	1028110274|WP_063864644.1|1|1|blaSHV-158|blaSHV|hydrolase|class_A_beta-lactamase_SHV-158	PF00144.19 Beta-lactamase [ARO:3000001]	112.8
RF0119	SHV-LEN	1028110275|WP_063864645.1|1|1|blaSHV-159|blaSHV|hydrolase|class_A_beta-lactamase_SHV-159	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	665.3
RF0053	ClassA	1028110275|WP_063864645.1|1|1|blaSHV-159|blaSHV|hydrolase|class_A_beta-lactamase_SHV-159	Class A beta-lactamase [ARO:3000078]	430.7
RF0039	Beta-lactamase2	1028110275|WP_063864645.1|1|1|blaSHV-159|blaSHV|hydrolase|class_A_beta-lactamase_SHV-159	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	127.2
RF0038	Beta-lactamase	1028110275|WP_063864645.1|1|1|blaSHV-159|blaSHV|hydrolase|class_A_beta-lactamase_SHV-159	PF00144.19 Beta-lactamase [ARO:3000001]	113.4
RF0119	SHV-LEN	1028110276|WP_063864646.1|1|1|blaSHV-16|blaSHV|hydrolase|class_A_extended-spectrum_beta-lactamase_SHV-16	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	652.7
RF0053	ClassA	1028110276|WP_063864646.1|1|1|blaSHV-16|blaSHV|hydrolase|class_A_extended-spectrum_beta-lactamase_SHV-16	Class A beta-lactamase [ARO:3000078]	414.0
RF0039	Beta-lactamase2	1028110276|WP_063864646.1|1|1|blaSHV-16|blaSHV|hydrolase|class_A_extended-spectrum_beta-lactamase_SHV-16	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	123.2
RF0038	Beta-lactamase	1028110276|WP_063864646.1|1|1|blaSHV-16|blaSHV|hydrolase|class_A_extended-spectrum_beta-lactamase_SHV-16	PF00144.19 Beta-lactamase [ARO:3000001]	104.0
RF0119	SHV-LEN	1028110277|WP_063864647.1|1|1|blaSHV-160|blaSHV|hydrolase|class_A_beta-lactamase_SHV-160	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	665.5
RF0053	ClassA	1028110277|WP_063864647.1|1|1|blaSHV-160|blaSHV|hydrolase|class_A_beta-lactamase_SHV-160	Class A beta-lactamase [ARO:3000078]	426.8
RF0039	Beta-lactamase2	1028110277|WP_063864647.1|1|1|blaSHV-160|blaSHV|hydrolase|class_A_beta-lactamase_SHV-160	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	127.0
RF0038	Beta-lactamase	1028110277|WP_063864647.1|1|1|blaSHV-160|blaSHV|hydrolase|class_A_beta-lactamase_SHV-160	PF00144.19 Beta-lactamase [ARO:3000001]	112.8
RF0119	SHV-LEN	1028110278|WP_063864648.1|1|1|blaSHV-161|blaSHV|hydrolase|class_A_beta-lactamase_SHV-161	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	666.0
RF0053	ClassA	1028110278|WP_063864648.1|1|1|blaSHV-161|blaSHV|hydrolase|class_A_beta-lactamase_SHV-161	Class A beta-lactamase [ARO:3000078]	425.9
RF0039	Beta-lactamase2	1028110278|WP_063864648.1|1|1|blaSHV-161|blaSHV|hydrolase|class_A_beta-lactamase_SHV-161	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	127.7
RF0038	Beta-lactamase	1028110278|WP_063864648.1|1|1|blaSHV-161|blaSHV|hydrolase|class_A_beta-lactamase_SHV-161	PF00144.19 Beta-lactamase [ARO:3000001]	110.8
RF0119	SHV-LEN	1028110279|WP_063864649.1|1|1|blaSHV-162|blaSHV|hydrolase|class_A_beta-lactamase_SHV-162	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	664.5
RF0053	ClassA	1028110279|WP_063864649.1|1|1|blaSHV-162|blaSHV|hydrolase|class_A_beta-lactamase_SHV-162	Class A beta-lactamase [ARO:3000078]	423.4
RF0039	Beta-lactamase2	1028110279|WP_063864649.1|1|1|blaSHV-162|blaSHV|hydrolase|class_A_beta-lactamase_SHV-162	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	127.5
RF0038	Beta-lactamase	1028110279|WP_063864649.1|1|1|blaSHV-162|blaSHV|hydrolase|class_A_beta-lactamase_SHV-162	PF00144.19 Beta-lactamase [ARO:3000001]	110.1
RF0119	SHV-LEN	1028110280|WP_063864650.1|1|1|blaSHV-163|blaSHV|hydrolase|class_A_beta-lactamase_SHV-163	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	664.7
RF0053	ClassA	1028110280|WP_063864650.1|1|1|blaSHV-163|blaSHV|hydrolase|class_A_beta-lactamase_SHV-163	Class A beta-lactamase [ARO:3000078]	424.3
RF0039	Beta-lactamase2	1028110280|WP_063864650.1|1|1|blaSHV-163|blaSHV|hydrolase|class_A_beta-lactamase_SHV-163	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	127.5
RF0038	Beta-lactamase	1028110280|WP_063864650.1|1|1|blaSHV-163|blaSHV|hydrolase|class_A_beta-lactamase_SHV-163	PF00144.19 Beta-lactamase [ARO:3000001]	108.8
RF0119	SHV-LEN	1028110281|WP_063864651.1|1|1|blaSHV-164|blaSHV|hydrolase|class_A_broad-spectrum_beta-lactamase_SHV-164	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	665.7
RF0053	ClassA	1028110281|WP_063864651.1|1|1|blaSHV-164|blaSHV|hydrolase|class_A_broad-spectrum_beta-lactamase_SHV-164	Class A beta-lactamase [ARO:3000078]	427.0
RF0039	Beta-lactamase2	1028110281|WP_063864651.1|1|1|blaSHV-164|blaSHV|hydrolase|class_A_broad-spectrum_beta-lactamase_SHV-164	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	127.2
RF0038	Beta-lactamase	1028110281|WP_063864651.1|1|1|blaSHV-164|blaSHV|hydrolase|class_A_broad-spectrum_beta-lactamase_SHV-164	PF00144.19 Beta-lactamase [ARO:3000001]	113.6
RF0119	SHV-LEN	1028110282|WP_063864652.1|1|1|blaSHV-165|blaSHV|hydrolase|class_A_beta-lactamase_SHV-165	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	665.0
RF0053	ClassA	1028110282|WP_063864652.1|1|1|blaSHV-165|blaSHV|hydrolase|class_A_beta-lactamase_SHV-165	Class A beta-lactamase [ARO:3000078]	423.7
RF0039	Beta-lactamase2	1028110282|WP_063864652.1|1|1|blaSHV-165|blaSHV|hydrolase|class_A_beta-lactamase_SHV-165	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	127.1
RF0038	Beta-lactamase	1028110282|WP_063864652.1|1|1|blaSHV-165|blaSHV|hydrolase|class_A_beta-lactamase_SHV-165	PF00144.19 Beta-lactamase [ARO:3000001]	112.6
RF0119	SHV-LEN	1028110283|WP_063864653.1|1|1|blaSHV-168|blaSHV|hydrolase|class_A_beta-lactamase_SHV-168	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	664.9
RF0053	ClassA	1028110283|WP_063864653.1|1|1|blaSHV-168|blaSHV|hydrolase|class_A_beta-lactamase_SHV-168	Class A beta-lactamase [ARO:3000078]	425.3
RF0039	Beta-lactamase2	1028110283|WP_063864653.1|1|1|blaSHV-168|blaSHV|hydrolase|class_A_beta-lactamase_SHV-168	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	125.6
RF0038	Beta-lactamase	1028110283|WP_063864653.1|1|1|blaSHV-168|blaSHV|hydrolase|class_A_beta-lactamase_SHV-168	PF00144.19 Beta-lactamase [ARO:3000001]	108.5
RF0119	SHV-LEN	1028110284|WP_063864654.1|1|1|blaSHV-172|blaSHV|hydrolase|class_A_beta-lactamase_SHV-172	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	666.9
RF0053	ClassA	1028110284|WP_063864654.1|1|1|blaSHV-172|blaSHV|hydrolase|class_A_beta-lactamase_SHV-172	Class A beta-lactamase [ARO:3000078]	430.0
RF0039	Beta-lactamase2	1028110284|WP_063864654.1|1|1|blaSHV-172|blaSHV|hydrolase|class_A_beta-lactamase_SHV-172	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	127.8
RF0038	Beta-lactamase	1028110284|WP_063864654.1|1|1|blaSHV-172|blaSHV|hydrolase|class_A_beta-lactamase_SHV-172	PF00144.19 Beta-lactamase [ARO:3000001]	113.0
RF0119	SHV-LEN	1028110285|WP_063864655.1|1|1|blaSHV-173|blaSHV|hydrolase|class_A_beta-lactamase_SHV-173	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	665.3
RF0053	ClassA	1028110285|WP_063864655.1|1|1|blaSHV-173|blaSHV|hydrolase|class_A_beta-lactamase_SHV-173	Class A beta-lactamase [ARO:3000078]	429.6
RF0039	Beta-lactamase2	1028110285|WP_063864655.1|1|1|blaSHV-173|blaSHV|hydrolase|class_A_beta-lactamase_SHV-173	PF13354.1 Beta-lactamase enzyme family [ARO:3000001]	127.0
RF0038	Beta-lactamase	1028110285|WP_063864655.1|1|1|blaSHV-173|blaSHV|hydrolase|class_A_beta-lactamase_SHV-173	PF00144.19 Beta-lactamase [ARO:3000001]	111.6
RF0119	SHV-LEN	1028110286|WP_063864656.1|1|1|blaSHV-178|blaSHV|hydrolase|class_A_beta-lactamase_SHV-178	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	665.7
RF0053	ClassA	1028110286|WP_063864656.1|1|1|blaSHV-178|blaSHV|hydrolase|class_A_beta-lactamase_SHV-178	Class A beta-lactamase [ARO:3000078]	426.4
