Accession	family	query_name	Resfams_description
MB-RF108	RNDefflux	gb|AAC75135.2|ARO:3000792|mdtA	resistance-nodulation-cell division (RND) antibiotic efflux pump [ARO:0010004]	121.8
MB-RF086	MFSAntibioticEffluxPump	gb|AAC75135.2|ARO:3000792|mdtA	major facilitator superfamily (MFS) antibiotic efflux pump	64.5
MB-RF139	TetW	gb|CAA10975.1|ARO:3000194|tetW	"tetW: tetracycline resistance ribosomal protection protein" [ARO:3000194]	1475.9
MB-RF137	TetM-TetW-TetO-TetS	gb|CAA10975.1|ARO:3000194|tetW	"tetM, tetW, tetO, and tetS: tetracycline resistance ribosomal protection protein" [ARO:3000186; ARO:3000194;ARO:3000190;ARO:3000192]	1364.5
MB-RF143	Tetracycline_Resistance_Ribosomal_Protection_Protein	gb|CAA10975.1|ARO:3000194|tetW	tetracycline resistance ribosomal protection protein: protect RNA-polymerase from tetracycline inhibition [ARO:0000002]	1059.0
MB-RF142	Tetracycline_Resistance_MFS_Efflux_Pump	gb|CAA10975.1|ARO:3000194|tetW	tetracycline resistance MFS efflux pump: selectively pump out tetracycline or tetracycline derivatives [ARO:3000239]	362.1
MB-RF153	vanS	gb|ABA71728.1|ARO:3002937|vanSG	VanS: trasncriptional regulator of van glycopeptide resistance genes [ARO:3000071]	479.1
MB-RF060	GMR	gb|ABA71728.1|ARO:3002937|vanSG	determinant of Gene Modulating Resistance	29.9
MB-RF160	VIM	gb|ABR10840.1|ARO:3002272|VIM-2	Verone integron-encoded (VIM) metallo-beta-lactamase (subclass B1 (metallo-) beta-lactamase) [ARO:3000021]	598.0
MB-RF035	ClassB	gb|ABR10840.1|ARO:3002272|VIM-2	Class B beta-lactamase [ARO:3000004]	246.2
MB-RF123	SubclassB1	gb|ABR10840.1|ARO:3002272|VIM-2	"Subclass B1 (metallo-) beta-lactamase hydrolize penicillins, cephalosporins and carbapenems" [ARO:3000568]	207.2
MB-RF123	SubclassB1	gb|AAN63648.1|ARO:3000844|TUS-1	"Subclass B1 (metallo-) beta-lactamase hydrolize penicillins, cephalosporins and carbapenems" [ARO:3000568]	356.6
MB-RF035	ClassB	gb|AAN63648.1|ARO:3000844|TUS-1	Class B beta-lactamase [ARO:3000004]	255.8
MB-RF027	BlaB	gb|AAN63648.1|ARO:3000844|TUS-1	Beta-lactamase B (BlaB) (subclass B1 (metallo-) beta-lactamase) [ARO:3000579]	232.4
MB-RF101	OXA-cluster8	gb|ACD84988.1|ARO:3001651|OXA-130	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	622.0
MB-RF093	OXA	gb|ACD84988.1|ARO:3001651|OXA-130	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	413.6
MB-RF037	ClassD	gb|ACD84988.1|ARO:3001651|OXA-130	Class D beta-lactamases [ARO:3000075;ARO:3000017]	402.1
MB-RF101	OXA-cluster8	gb|AGZ83153.1|ARO:3001544|OXA-357	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	572.2
MB-RF093	OXA	gb|AGZ83153.1|ARO:3001544|OXA-357	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	391.7
MB-RF037	ClassD	gb|AGZ83153.1|ARO:3001544|OXA-357	Class D beta-lactamases [ARO:3000075;ARO:3000017]	387.9
MB-RF127	TEM	gb|AAL03985.1|ARO:3000937|TEM-71	TEM beta-lactamase (class a) [ARO:3000014]	671.9
MB-RF034	ClassA	gb|AAL03985.1|ARO:3000937|TEM-71	Class A beta-lactamase [ARO:3000078]	472.2
MB-RF045	MIR	gb|AIT76114.1|ARO:3002181|MIR-16	MIR betalactamase (class C) [ARO:3000058]	907.7
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	gb|AIT76114.1|ARO:3002181|MIR-16	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	655.2
MB-RF036	ClassC-AmpC	gb|AIT76114.1|ARO:3002181|MIR-16	Class C beta-lactamases [ARO:3000076;ARO:3000019]	633.6
MB-RF047	PDC	gb|ACQ82807.1|ARO:3002497|PDC-1	PDC betalactamase (class C) [ARO:3000098]	876.5
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	gb|ACQ82807.1|ARO:3002497|PDC-1	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	605.7
MB-RF036	ClassC-AmpC	gb|ACQ82807.1|ARO:3002497|PDC-1	Class C beta-lactamases [ARO:3000076;ARO:3000019]	581.0
MB-RF044	ACT	gb|AHM76774.1|ARO:3001843|ACT-22	ACT betalactamase (class C) [ARO:3000072]	851.2
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	gb|AHM76774.1|ARO:3001843|ACT-22	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	657.5
MB-RF036	ClassC-AmpC	gb|AHM76774.1|ARO:3001843|ACT-22	Class C beta-lactamases [ARO:3000076;ARO:3000019]	635.6
MB-RF101	OXA-cluster8	gb|AEO44980.1|ARO:3001489|OXA-217	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	620.0
MB-RF093	OXA	gb|AEO44980.1|ARO:3001489|OXA-217	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	410.4
MB-RF037	ClassD	gb|AEO44980.1|ARO:3001489|OXA-217	Class D beta-lactamases [ARO:3000075;ARO:3000017]	399.5
MB-RF101	OXA-cluster8	gb|ADX07747.1|ARO:3001667|OXA-202	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	621.6
MB-RF093	OXA	gb|ADX07747.1|ARO:3001667|OXA-202	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	411.7
MB-RF037	ClassD	gb|ADX07747.1|ARO:3001667|OXA-202	Class D beta-lactamases [ARO:3000075;ARO:3000017]	402.3
MB-RF036	ClassC-AmpC	gb|ABP49606.1|ARO:3001818|ACC-4	Class C beta-lactamases [ARO:3000076;ARO:3000019]	521.9
MB-RF101	OXA-cluster8	gb|AGW83450.1|ARO:3001539|OXA-352	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	577.3
MB-RF093	OXA	gb|AGW83450.1|ARO:3001539|OXA-352	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	389.9
MB-RF037	ClassD	gb|AGW83450.1|ARO:3001539|OXA-352	Class D beta-lactamases [ARO:3000075;ARO:3000017]	384.1
MB-RF101	OXA-cluster8	gb|AHL30280.1|ARO:3001566|OXA-380	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	620.1
MB-RF093	OXA	gb|AHL30280.1|ARO:3001566|OXA-380	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	410.8
MB-RF037	ClassD	gb|AHL30280.1|ARO:3001566|OXA-380	Class D beta-lactamases [ARO:3000075;ARO:3000017]	400.9
MB-RF152	vanR	gb|ABX54691.1|ARO:3002927|vanRL	"VanR: transcriptional activator regulating VanA, VanH and VanX" [ARO:3000574]	365.5
MB-RF002	AAC3	gb|KSC15183.1|ARO:3002537|AAC(3)-IIIb	Aminoglycoside Acetyltransferase (AAC3) [ARO:3000322]	355.1
MB-RF003	AAC3-I	gb|KSC15183.1|ARO:3002537|AAC(3)-IIIb	Aminoglycoside Acetyltransferase (AAC3-I) [ARO:3001205]	355.1
MB-RF011	Aminoglycoside	gb|KSC15183.1|ARO:3002537|AAC(3)-IIIb	Determinant of Aminoglycoside Resistance	59.9
MB-RF116	LEN	gb|SAU22663.1|ARO:3001442|OXA-117	LEN related beta-lactamase (class a)	665.5
MB-RF114	SHV-LEN	gb|SAU22663.1|ARO:3001442|OXA-117	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	631.4
MB-RF113	SHV-LEN-OKP	gb|SAU22663.1|ARO:3001442|OXA-117	A grouping of the related SHV, LEN, and OKP beta-lactamases (class a) [ARO:3000096]	628.8
MB-RF034	ClassA	gb|SAU22663.1|ARO:3001442|OXA-117	Class A beta-lactamase [ARO:3000078]	443.0
MB-RF101	OXA-cluster8	gb|ACY56711.1|ARO:3002480|OXA-144	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	619.4
MB-RF093	OXA	gb|ACY56711.1|ARO:3002480|OXA-144	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	411.1
MB-RF037	ClassD	gb|ACY56711.1|ARO:3002480|OXA-144	Class D beta-lactamases [ARO:3000075;ARO:3000017]	400.2
MB-RF101	OXA-cluster8	gb|AHL30277.1|ARO:3001563|OXA-377	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	618.7
MB-RF093	OXA	gb|AHL30277.1|ARO:3001563|OXA-377	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	413.0
MB-RF037	ClassD	gb|AHL30277.1|ARO:3001563|OXA-377	Class D beta-lactamases [ARO:3000075;ARO:3000017]	402.1
MB-RF127	TEM	gb|ADL13944.1|ARO:3000903|TEM-33	TEM beta-lactamase (class a) [ARO:3000014]	671.9
MB-RF034	ClassA	gb|ADL13944.1|ARO:3000903|TEM-33	Class A beta-lactamase [ARO:3000078]	470.6
MB-RF095	OXA-cluster2	gb|AFU91598.1|ARO:3001788|OXA-204	OXA beta-lactamase (cluster 2), part of ClassD beta-lactamase [ARO:3000017]	584.8
MB-RF037	ClassD	gb|AFU91598.1|ARO:3001788|OXA-204	Class D beta-lactamases [ARO:3000075;ARO:3000017]	360.2
MB-RF093	OXA	gb|AFU91598.1|ARO:3001788|OXA-204	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	356.0
MB-RF101	OXA-cluster8	gb|AGW16407.1|ARO:3001513|OXA-325	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	576.4
MB-RF093	OXA	gb|AGW16407.1|ARO:3001513|OXA-325	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	390.4
MB-RF037	ClassD	gb|AGW16407.1|ARO:3001513|OXA-325	Class D beta-lactamases [ARO:3000075;ARO:3000017]	383.9
MB-RF053	GIM	gb|AAT90846.1|ARO:3003556|SLB-1	GIM related beta-lactamase (subclass B1 (metallo-) beta-lactamases)" [ARO:3000845]	423.8
MB-RF051	DIM-GIM	gb|AAT90846.1|ARO:3003556|SLB-1	"A grouping of the related DIM and GIM beta-lactamases (subclass B1 (metallo-) beta-lactamases)" [ARO:3000848;ARO:3000845]	395.2
MB-RF050	DIM-GIM-SIM	gb|AAT90846.1|ARO:3003556|SLB-1	"A grouping of the related DIM, GIM, and SIM beta-lactamases (subclass B1 (metallo-) beta-lactamases)" [ARO:3000848;ARO:3000845;ARO:3000846]	353.8
MB-RF123	SubclassB1	gb|AAT90846.1|ARO:3003556|SLB-1	"Subclass B1 (metallo-) beta-lactamase hydrolize penicillins, cephalosporins and carbapenems" [ARO:3000568]	255.1
MB-RF035	ClassB	gb|AAT90846.1|ARO:3003556|SLB-1	Class B beta-lactamase [ARO:3000004]	241.0
MB-RF048	CTX-M	gb|CAA63262.1|ARO:3001864|CTX-M-1	CTX-M beta-lactamase (class a) [ARO:3000016]	625.4
MB-RF034	ClassA	gb|CAA63262.1|ARO:3001864|CTX-M-1	Class A beta-lactamase [ARO:3000078]	390.3
MB-RF127	TEM	gb|CAA38429.1|ARO:3000874|TEM-2	TEM beta-lactamase (class a) [ARO:3000014]	672.5
MB-RF034	ClassA	gb|CAA38429.1|ARO:3000874|TEM-2	Class A beta-lactamase [ARO:3000078]	472.6
MB-RF042	FOX	gb|AGE45503.1|ARO:3002162|FOX-10	FOX betalactamase (class C) [ARO:3000067]	891.5
MB-RF039	CMY-MOX-FOX	gb|AGE45503.1|ARO:3002162|FOX-10	A grouping of related CMY, MOX, FOX betalactamase (class C)	726.9
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	gb|AGE45503.1|ARO:3002162|FOX-10	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	604.3
MB-RF036	ClassC-AmpC	gb|AGE45503.1|ARO:3002162|FOX-10	Class C beta-lactamases [ARO:3000076;ARO:3000019]	583.3
MB-RF049	DHA	gb|AIT76105.1|ARO:3002147|DHA-16	DHA beta-lactamase (class c) [ARO:3000068]	866.1
MB-RF036	ClassC-AmpC	gb|AIT76105.1|ARO:3002147|DHA-16	Class C beta-lactamases [ARO:3000076;ARO:3000019]	563.0
MB-RF115	SHV	gb|AAL82592.1|ARO:3001094|SHV-36	SHV related beta-lactamase (class a)	668.6
MB-RF114	SHV-LEN	gb|AAL82592.1|ARO:3001094|SHV-36	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	663.9
MB-RF113	SHV-LEN-OKP	gb|AAL82592.1|ARO:3001094|SHV-36	A grouping of the related SHV, LEN, and OKP beta-lactamases (class a) [ARO:3000096]	659.0
MB-RF034	ClassA	gb|AAL82592.1|ARO:3001094|SHV-36	Class A beta-lactamase [ARO:3000078]	467.7
MB-RF127	TEM	gb|ADP20705.1|ARO:3001373|TEM-182	TEM beta-lactamase (class a) [ARO:3000014]	663.5
MB-RF034	ClassA	gb|ADP20705.1|ARO:3001373|TEM-182	Class A beta-lactamase [ARO:3000078]	462.9
MB-RF016	ANT6	gb|CAB14620.1|ARO:3002627|aadK	Aminoglycoside Nucleotidyltransferase (ANT6) [ARO:3000225]	525.9
MB-RF012	ANT	gb|CAB14620.1|ARO:3002627|aadK	Aminoglycoside Nucleotidyltransferase	152.6
MB-RF011	Aminoglycoside	gb|CAB14620.1|ARO:3002627|aadK	Determinant of Aminoglycoside Resistance	39.6
MB-RF046	OCH	gb|CAC17627.1|ARO:3002520|OCH-7	OCH betalactamase (class C) [ARO:3000094]	920.1
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	gb|CAC17627.1|ARO:3002520|OCH-7	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	587.0
MB-RF036	ClassC-AmpC	gb|CAC17627.1|ARO:3002520|OCH-7	Class C beta-lactamases [ARO:3000076;ARO:3000019]	572.5
MB-RF102	OXY	gb|CAA88908.1|ARO:3002402|OXY-2-7	OXY beta-lactamases [ARO:3002388]	645.2
MB-RF034	ClassA	gb|CAA88908.1|ARO:3002402|OXY-2-7	Class A beta-lactamase [ARO:3000078]	390.8
MB-RF083	MexE	gb|AAL19306.1|ARO:3000789|mdsA	mexE: membrane fusion protein of the MexEF-OprN multidrug efflux complex [ARO:3000803]	618.9
MB-RF072	macA	gb|AAL19306.1|ARO:3000789|mdsA	macA: subunit of efflux pump conferring antibiotic resistance [ARO:3000533]	174.0
MB-RF006	ABCAntibioticEffluxPump	gb|AAL19306.1|ARO:3000789|mdsA	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	141.6
MB-RF108	RNDefflux	gb|AAL19306.1|ARO:3000789|mdsA	resistance-nodulation-cell division (RND) antibiotic efflux pump [ARO:0010004]	104.8
MB-RF086	MFSAntibioticEffluxPump	gb|AAL19306.1|ARO:3000789|mdsA	major facilitator superfamily (MFS) antibiotic efflux pump	74.3
MB-RF101	OXA-cluster8	gb|ABC84263.1|ARO:3001704|OXA-87	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	614.4
MB-RF093	OXA	gb|ABC84263.1|ARO:3001704|OXA-87	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	407.7
MB-RF037	ClassD	gb|ABC84263.1|ARO:3001704|OXA-87	Class D beta-lactamases [ARO:3000075;ARO:3000017]	397.8
MB-RF044	ACT	gb|AHL39338.1|ARO:3001845|ACT-25	ACT betalactamase (class C) [ARO:3000072]	877.6
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	gb|AHL39338.1|ARO:3001845|ACT-25	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	667.1
MB-RF036	ClassC-AmpC	gb|AHL39338.1|ARO:3001845|ACT-25	Class C beta-lactamases [ARO:3000076;ARO:3000019]	639.7
MB-RF116	LEN	gb|AAU89706.1|ARO:3002464|LEN-16	LEN related beta-lactamase (class a)	667.3
MB-RF114	SHV-LEN	gb|AAU89706.1|ARO:3002464|LEN-16	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	630.5
MB-RF113	SHV-LEN-OKP	gb|AAU89706.1|ARO:3002464|LEN-16	A grouping of the related SHV, LEN, and OKP beta-lactamases (class a) [ARO:3000096]	628.7
MB-RF034	ClassA	gb|AAU89706.1|ARO:3002464|LEN-16	Class A beta-lactamase [ARO:3000078]	444.3
MB-RF118	OKP-A	gb|CAJ19607.1|ARO:3002426|OKP-A-9	variant A of OKP beta-lactamase (class a)	662.7
MB-RF117	OKP	gb|CAJ19607.1|ARO:3002426|OKP-A-9	OKP related beta-lactamase (class a)	655.2
MB-RF113	SHV-LEN-OKP	gb|CAJ19607.1|ARO:3002426|OKP-A-9	A grouping of the related SHV, LEN, and OKP beta-lactamases (class a) [ARO:3000096]	617.7
MB-RF034	ClassA	gb|CAJ19607.1|ARO:3002426|OKP-A-9	Class A beta-lactamase [ARO:3000078]	452.8
MB-RF102	OXY	gb|AAL78161.1|ARO:3002410|OXY-4-1	OXY beta-lactamases [ARO:3002388]	639.2
MB-RF034	ClassA	gb|AAL78161.1|ARO:3002410|OXY-4-1	Class A beta-lactamase [ARO:3000078]	381.6
MB-RF115	SHV	gb|ABA06590.1|ARO:3001123|SHV-69	SHV related beta-lactamase (class a)	667.9
MB-RF114	SHV-LEN	gb|ABA06590.1|ARO:3001123|SHV-69	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	663.6
MB-RF113	SHV-LEN-OKP	gb|ABA06590.1|ARO:3001123|SHV-69	A grouping of the related SHV, LEN, and OKP beta-lactamases (class a) [ARO:3000096]	658.4
MB-RF034	ClassA	gb|ABA06590.1|ARO:3001123|SHV-69	Class A beta-lactamase [ARO:3000078]	468.8
MB-RF160	VIM	gb|AAN84550.1|ARO:3002276|VIM-6	Verone integron-encoded (VIM) metallo-beta-lactamase (subclass B1 (metallo-) beta-lactamase) [ARO:3000021]	594.6
MB-RF035	ClassB	gb|AAN84550.1|ARO:3002276|VIM-6	Class B beta-lactamase [ARO:3000004]	245.8
MB-RF123	SubclassB1	gb|AAN84550.1|ARO:3002276|VIM-6	"Subclass B1 (metallo-) beta-lactamase hydrolize penicillins, cephalosporins and carbapenems" [ARO:3000568]	205.6
MB-RF095	OXA-cluster2	gb|AAR89917.1|ARO:3001812|OXA-54	OXA beta-lactamase (cluster 2), part of ClassD beta-lactamase [ARO:3000017]	571.8
MB-RF037	ClassD	gb|AAR89917.1|ARO:3001812|OXA-54	Class D beta-lactamases [ARO:3000075;ARO:3000017]	362.8
MB-RF093	OXA	gb|AAR89917.1|ARO:3001812|OXA-54	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	357.2
MB-RF009	adeC-adeK-oprM	gb|AAG07595.1|ARO:3000809|opmD	adeC-adeK-oprM: outer membrane factor the multidrug efflux complex [ARO:3000776;ARO:3000782;ARO:3000379]	477.2
MB-RF072	macA	gb|AAG07595.1|ARO:3000809|opmD	macA: subunit of efflux pump conferring antibiotic resistance [ARO:3000533]	152.7
MB-RF108	RNDefflux	gb|AAG07595.1|ARO:3000809|opmD	resistance-nodulation-cell division (RND) antibiotic efflux pump [ARO:0010004]	103.1
MB-RF006	ABCAntibioticEffluxPump	gb|AAG07595.1|ARO:3000809|opmD	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	88.4
MB-RF086	MFSAntibioticEffluxPump	gb|AAG07595.1|ARO:3000809|opmD	major facilitator superfamily (MFS) antibiotic efflux pump	57.5
MB-RF119	OKP-B	gb|CAJ19619.1|ARO:3002443|OKP-B-10	varaint B of OKP related beta-lactamase (class a)	663.8
MB-RF117	OKP	gb|CAJ19619.1|ARO:3002443|OKP-B-10	OKP related beta-lactamase (class a)	654.5
MB-RF113	SHV-LEN-OKP	gb|CAJ19619.1|ARO:3002443|OKP-B-10	A grouping of the related SHV, LEN, and OKP beta-lactamases (class a) [ARO:3000096]	618.5
MB-RF114	SHV-LEN	gb|CAJ19619.1|ARO:3002443|OKP-B-10	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	602.4
MB-RF034	ClassA	gb|CAJ19619.1|ARO:3002443|OKP-B-10	Class A beta-lactamase [ARO:3000078]	451.2
MB-RF004	AAC6-I	gb|ABU55430.1|ARO:3002591|AAC(6')-Ib-Suzhou	Aminoglycoside Acetyltransferase (AAC6-I) [ARO:3001207]	244.4
MB-RF011	Aminoglycoside	gb|ABU55430.1|ARO:3002591|AAC(6')-Ib-Suzhou	Determinant of Aminoglycoside Resistance	127.8
MB-RF127	TEM	gb|CAA76795.1|ARO:3000893|TEM-22	TEM beta-lactamase (class a) [ARO:3000014]	668.5
MB-RF034	ClassA	gb|CAA76795.1|ARO:3000893|TEM-22	Class A beta-lactamase [ARO:3000078]	468.4
MB-RF115	SHV	gb|ABA06589.1|ARO:3001122|SHV-67	SHV related beta-lactamase (class a)	666.6
MB-RF114	SHV-LEN	gb|ABA06589.1|ARO:3001122|SHV-67	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	661.7
MB-RF113	SHV-LEN-OKP	gb|ABA06589.1|ARO:3001122|SHV-67	A grouping of the related SHV, LEN, and OKP beta-lactamases (class a) [ARO:3000096]	656.6
MB-RF034	ClassA	gb|ABA06589.1|ARO:3001122|SHV-67	Class A beta-lactamase [ARO:3000078]	464.2
MB-RF115	SHV	gb|BAI94487.1|ARO:3001177|SHV-133	SHV related beta-lactamase (class a)	665.9
MB-RF114	SHV-LEN	gb|BAI94487.1|ARO:3001177|SHV-133	A grouping of the related SHV and LEN beta-lactamases (class a) [ARO:3000096]	660.8
MB-RF113	SHV-LEN-OKP	gb|BAI94487.1|ARO:3001177|SHV-133	A grouping of the related SHV, LEN, and OKP beta-lactamases (class a) [ARO:3000096]	655.9
MB-RF034	ClassA	gb|BAI94487.1|ARO:3001177|SHV-133	Class A beta-lactamase [ARO:3000078]	464.2
MB-RF101	OXA-cluster8	gb|CAC83905.2|ARO:3001612|OXA-51	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	621.3
MB-RF093	OXA	gb|CAC83905.2|ARO:3001612|OXA-51	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	412.7
MB-RF037	ClassD	gb|CAC83905.2|ARO:3001612|OXA-51	Class D beta-lactamases [ARO:3000075;ARO:3000017]	402.2
MB-RF034	ClassA	gb|ACH59002.1|ARO:3002483|LRA-5	Class A beta-lactamase [ARO:3000078]	149.1
MB-RF009	adeC-adeK-oprM	gb|CAA64891.1|ARO:3000812|mtrE	adeC-adeK-oprM: outer membrane factor the multidrug efflux complex [ARO:3000776;ARO:3000782;ARO:3000379]	541.7
MB-RF072	macA	gb|CAA64891.1|ARO:3000812|mtrE	macA: subunit of efflux pump conferring antibiotic resistance [ARO:3000533]	197.4
MB-RF108	RNDefflux	gb|CAA64891.1|ARO:3000812|mtrE	resistance-nodulation-cell division (RND) antibiotic efflux pump [ARO:0010004]	173.7
MB-RF086	MFSAntibioticEffluxPump	gb|CAA64891.1|ARO:3000812|mtrE	major facilitator superfamily (MFS) antibiotic efflux pump	123.1
MB-RF006	ABCAntibioticEffluxPump	gb|CAA64891.1|ARO:3000812|mtrE	ATP-binding cassette (ABC) antibiotic efflux pump [ARO:0010001]	95.1
MB-RF067	KPC	gb|AAU06362.1|ARO:3002314|KPC-4	Klebsiella pneumoniae carbapenem resistant (KPC) beta-lactamases (class a) [ARO:3000059]	679.8
MB-RF034	ClassA	gb|AAU06362.1|ARO:3002314|KPC-4	Class A beta-lactamase [ARO:3000078]	359.8
MB-RF149	vanC	gb|AAA24786.1|ARO:3000368|vanC	VanC: D-Ala-D-Ala ligase that can synthesize D-Ala-D-Ser [ARO:3000368]	615.7
MB-RF022	baeR	gb|ADM92605.1|ARO:3000553|adeR	baeR: subunit of gene modulating antibiotic efflux [ARO:3000828]	302.0
MB-RF101	OXA-cluster8	gb|ABF47916.1|ARO:3001628|OXA-93	OXA beta-lactamase (cluster 8), part of ClassD beta-lactamase [ARO:3000017]	621.4
MB-RF093	OXA	gb|ABF47916.1|ARO:3001628|OXA-93	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	410.7
MB-RF037	ClassD	gb|ABF47916.1|ARO:3001628|OXA-93	Class D beta-lactamases [ARO:3000075;ARO:3000017]	399.9
MB-RF048	CTX-M	gb|ADK11041.1|ARO:3001954|CTX-M-94	CTX-M beta-lactamase (class a) [ARO:3000016]	609.8
MB-RF034	ClassA	gb|ADK11041.1|ARO:3001954|CTX-M-94	Class A beta-lactamase [ARO:3000078]	384.7
MB-RF040	CMY	gb|ABS12248.1|ARO:3002040|CMY-29	CMY betalactamase (class C) [ARO:3000069]	849.7
MB-RF038	CMY-LAT-MOX-ACT-MIR-FOX	gb|ABS12248.1|ARO:3002040|CMY-29	"A grouping of the related CMY, LAT, MOX, ACT, MIR, and FOX beta-lactamases (class c)" [ARO:3000072;ARO:3000058;ARO:3000067;ARO:3000084;ARO:3000069;ARO:3000083]	687.5
MB-RF036	ClassC-AmpC	gb|ABS12248.1|ARO:3002040|CMY-29	Class C beta-lactamases [ARO:3000076;ARO:3000019]	656.2
MB-RF094	OXA-cluster1	gb|AAC46344.1|ARO:3001408|OXA-13	OXA beta-lactamase (cluster 1), part of ClassD beta-lactamase [ARO:3000017]	611.6
MB-RF037	ClassD	gb|AAC46344.1|ARO:3001408|OXA-13	Class D beta-lactamases [ARO:3000075;ARO:3000017]	350.1
MB-RF093	OXA	gb|AAC46344.1|ARO:3001408|OXA-13	OXA beta-lactamase, part of ClassD beta-lactamase [ARO:3000017]	340.3
MB-RF048	CTX-M	gb|AAP43508.1|ARO:3001892|CTX-M-30	CTX-M beta-lactamase (class a) [ARO:3000016]	626.9
MB-RF034	ClassA	gb|AAP43508.1|ARO:3001892|CTX-M-30	Class A beta-lactamase [ARO:3000078]	392.2
MB-RF090	NDM-CcrA	gb|BAQ02518.1|ARO:3003182|NDM-13	A grouping of related NDM and CcrA beta-lactamases [ARO:3000057;ARO:3000578]	335.6
MB-RF123	SubclassB1	gb|BAQ02518.1|ARO:3003182|NDM-13	"Subclass B1 (metallo-) beta-lactamase hydrolize penicillins, cephalosporins and carbapenems" [ARO:3000568]	298.8
MB-RF035	ClassB	gb|BAQ02518.1|ARO:3003182|NDM-13	Class B beta-lactamase [ARO:3000004]	239.4
MB-RF153	vanS	gb|AHA41504.1|ARO:3002941|vanSO	VanS: trasncriptional regulator of van glycopeptide resistance genes [ARO:3000071]	349.4
MB-RF048	CTX-M	gb|CAQ42486.1|ARO:3001937|CTX-M-76	CTX-M beta-lactamase (class a) [ARO:3000016]	614.6
MB-RF034	ClassA	gb|CAQ42486.1|ARO:3001937|CTX-M-76	Class A beta-lactamase [ARO:3000078]	399.4
