Protein identifier	Gene symbol	Sequence name	Scope	Element type	Element subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference sequence	% Identity to reference sequence	Alignment length	Accession of closest sequence	Name of closest sequence	HMM id	HMM description
MEG_1913|Drugs|betalactams|Class_C_betalactamases|CMY	blaCMY	class C beta-lactamase CMY-69	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	EXACTP	382	381	100.00	100.00	381	WP_063859861.1	class C beta-lactamase CMY-69	NF000191.1	CMY-2 family class C beta-lactamase
MEG_1914|Drugs|betalactams|Class_C_betalactamases|CMY	blaCMY	class C beta-lactamase CMY-74	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	EXACTP	382	381	100.00	100.00	381	WP_063859864.1	class C beta-lactamase CMY-74	NF000191.1	CMY-2 family class C beta-lactamase
MEG_1915|Drugs|betalactams|Class_C_betalactamases|CMY	blaCMY	class C beta-lactamase CMY-70	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	EXACTP	382	381	100.00	100.00	381	WP_046275846.1	class C beta-lactamase CMY-70	NF000191.1	CMY-2 family class C beta-lactamase
MEG_1916|Drugs|betalactams|Class_C_betalactamases|CMY	blaCMY	class C beta-lactamase CMY-83	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	EXACTP	382	381	100.00	100.00	381	WP_063859873.1	class C beta-lactamase CMY-83	NF000191.1	CMY-2 family class C beta-lactamase
MEG_1917|Drugs|betalactams|Class_C_betalactamases|CMY	blaCMY	class C beta-lactamase CMY-72	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	EXACTP	382	381	100.00	100.00	381	WP_032939209.1	class C beta-lactamase CMY-72	NF000191.1	CMY-2 family class C beta-lactamase
MEG_1918|Drugs|betalactams|Class_C_betalactamases|CMY	blaCMY	class C beta-lactamase CMY-77	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	EXACTP	382	381	100.00	100.00	381	WP_063859867.1	class C beta-lactamase CMY-77	NF000191.1	CMY-2 family class C beta-lactamase
MEG_1919|Drugs|betalactams|Class_C_betalactamases|CMY	blaCMY	class C beta-lactamase CMY-94	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	EXACTP	382	381	100.00	100.00	381	WP_063859915.1	class C beta-lactamase CMY-94	NF000191.1	CMY-2 family class C beta-lactamase
MEG_191|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME	aac(6')	aminoglycoside 6'-N-acetyltransferase	core	AMR	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	EXACTP	158	157	100.00	100.00	157	WP_043911783.1	aminoglycoside 6'-N-acetyltransferase	NF000225.3	aminoglycoside 6'-N-acetyltransferase
MEG_1920|Drugs|betalactams|Class_C_betalactamases|CMY	blaCMY	class C beta-lactamase CMY-95	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	EXACTP	382	381	100.00	100.00	381	WP_063859916.1	class C beta-lactamase CMY-95	NF000191.1	CMY-2 family class C beta-lactamase
MEG_1921|Drugs|betalactams|Class_C_betalactamases|CMY	blaCMY	CMY-2 family class C beta-lactamase	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	BLASTP	377	381	98.69	98.14	376	WP_122630837.1	class C beta-lactamase CMY-159	NF000191.1	CMY-2 family class C beta-lactamase
MEG_1922|Drugs|betalactams|Class_C_betalactamases|CMY	blaCMY	class C beta-lactamase CMY-104	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	EXACTP	382	381	100.00	100.00	381	WP_063859640.1	class C beta-lactamase CMY-104	NF000191.1	CMY-2 family class C beta-lactamase
MEG_1923|Drugs|betalactams|Class_C_betalactamases|CMY	blaCMY	class C beta-lactamase CMY-99	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	EXACTP	382	381	100.00	100.00	381	WP_063859919.1	class C beta-lactamase CMY-99	NF000191.1	CMY-2 family class C beta-lactamase
MEG_1924|Drugs|betalactams|Class_C_betalactamases|CMY	blaCMY	class C beta-lactamase CMY-100	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	EXACTP	382	381	100.00	100.00	381	WP_063859613.1	class C beta-lactamase CMY-100	NF000191.1	CMY-2 family class C beta-lactamase
MEG_1925|Drugs|betalactams|Class_C_betalactamases|CMY	blaCMY	class C beta-lactamase CMY-101	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	EXACTP	382	381	100.00	100.00	381	WP_016155498.1	class C beta-lactamase CMY-101	NF000191.1	CMY-2 family class C beta-lactamase
MEG_1926|Drugs|betalactams|Class_C_betalactamases|CMY	blaCMY	class C beta-lactamase CMY-102	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	EXACTP	382	381	100.00	100.00	381	WP_063859625.1	class C beta-lactamase CMY-102	NF000191.1	CMY-2 family class C beta-lactamase
MEG_1927|Drugs|betalactams|Class_C_betalactamases|CMY	blaCMY	class C beta-lactamase CMY-103	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	EXACTP	382	381	100.00	100.00	381	WP_063859632.1	class C beta-lactamase CMY-103	NF000191.1	CMY-2 family class C beta-lactamase
MEG_1928|Drugs|betalactams|Class_C_betalactamases|CMY	blaCMY	class C beta-lactamase CMY-108	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	EXACTP	382	381	100.00	100.00	381	WP_063859673.1	class C beta-lactamase CMY-108	NF000191.1	CMY-2 family class C beta-lactamase
MEG_1929|Drugs|betalactams|Class_C_betalactamases|CMY	blaCMY	class C beta-lactamase CMY-93	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	EXACTP	382	381	100.00	100.00	381	WP_063859914.1	class C beta-lactamase CMY-93	NF000191.1	CMY-2 family class C beta-lactamase
MEG_192|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME	aac(6')	aminoglycoside 6'-N-acetyltransferase	core	AMR	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	EXACTP	158	157	100.00	100.00	157	WP_046502149.1	aminoglycoside 6'-N-acetyltransferase	NF000225.3	aminoglycoside 6'-N-acetyltransferase
MEG_1930|Drugs|betalactams|Class_C_betalactamases|CMY	blaCMY	class C beta-lactamase CMY-111	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	EXACTP	382	381	100.00	100.00	381	WP_063859698.1	class C beta-lactamase CMY-111	NF000191.1	CMY-2 family class C beta-lactamase
MEG_1931|Drugs|betalactams|Class_C_betalactamases|CMY	blaCMY	class C beta-lactamase CMY-85	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	EXACTP	382	381	100.00	100.00	381	WP_063859877.1	class C beta-lactamase CMY-85	NF000191.1	CMY-2 family class C beta-lactamase
MEG_1932|Drugs|betalactams|Class_C_betalactamases|CMY	blaCMY	class C beta-lactamase CMY-82	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	EXACTP	382	381	100.00	100.00	381	WP_063859872.1	class C beta-lactamase CMY-82	NF000191.1	CMY-2 family class C beta-lactamase
MEG_1933|Drugs|betalactams|Class_C_betalactamases|CMY	blaCMY	class C beta-lactamase CMY-86	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	EXACTP	382	381	100.00	100.00	381	WP_032942160.1	class C beta-lactamase CMY-86	NF000191.1	CMY-2 family class C beta-lactamase
MEG_1934|Drugs|betalactams|Class_C_betalactamases|CMY	blaCMY	class C beta-lactamase CMY-105	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	EXACTP	382	381	100.00	100.00	381	WP_063859647.1	class C beta-lactamase CMY-105	NF000191.1	CMY-2 family class C beta-lactamase
MEG_1935|Drugs|betalactams|Class_C_betalactamases|CMY	blaCMY	class C beta-lactamase CMY-113	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	EXACTP	382	381	100.00	100.00	381	WP_063859704.1	class C beta-lactamase CMY-113	NF000191.1	CMY-2 family class C beta-lactamase
MEG_1936|Drugs|betalactams|Class_C_betalactamases|CMY	blaCMY	class C beta-lactamase CMY-112	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	EXACTP	382	381	100.00	100.00	381	WP_063859702.1	class C beta-lactamase CMY-112	NF000191.1	CMY-2 family class C beta-lactamase
MEG_1937|Drugs|betalactams|Class_C_betalactamases|CMY	blaCMY	class C beta-lactamase CMY-118	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	EXACTP	382	381	100.00	100.00	381	WP_063859728.1	class C beta-lactamase CMY-118	NF000191.1	CMY-2 family class C beta-lactamase
MEG_1938|Drugs|betalactams|Class_C_betalactamases|CMY	blaCMY	class C beta-lactamase CMY-115	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	EXACTP	382	381	100.00	100.00	381	WP_063859713.1	class C beta-lactamase CMY-115	NF000191.1	CMY-2 family class C beta-lactamase
MEG_1939|Drugs|betalactams|Class_C_betalactamases|CMY	blaCMY	class C beta-lactamase CMY-116	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	EXACTP	382	381	100.00	100.00	381	WP_063859718.1	class C beta-lactamase CMY-116	NF000191.1	CMY-2 family class C beta-lactamase
MEG_193|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME	aac(6')	aminoglycoside 6'-N-acetyltransferase	core	AMR	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	EXACTP	158	157	100.00	100.00	157	WP_033268654.1	aminoglycoside 6'-N-acetyltransferase	NF000225.3	aminoglycoside 6'-N-acetyltransferase
MEG_1940|Drugs|betalactams|Class_C_betalactamases|CMY	blaCMY	class C beta-lactamase CMY-117	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	EXACTP	382	381	100.00	100.00	381	WP_063859722.1	class C beta-lactamase CMY-117	NF000191.1	CMY-2 family class C beta-lactamase
MEG_1941|Drugs|betalactams|Class_C_betalactamases|CMY	blaCMY	class C beta-lactamase CMY-119	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	EXACTP	382	381	100.00	100.00	381	WP_063859734.1	class C beta-lactamase CMY-119	NF000191.1	CMY-2 family class C beta-lactamase
MEG_1942|Drugs|betalactams|Class_C_betalactamases|CMY	blaCMY	class C beta-lactamase CMY-114	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	EXACTP	382	381	100.00	100.00	381	WP_063859710.1	class C beta-lactamase CMY-114	NF000191.1	CMY-2 family class C beta-lactamase
MEG_1943|Drugs|betalactams|Class_C_betalactamases|CMY	blaCMY	class C beta-lactamase CMY-133	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	EXACTP	382	381	100.00	100.00	381	WP_063859798.1	class C beta-lactamase CMY-133	NF000191.1	CMY-2 family class C beta-lactamase
MEG_1944|Drugs|betalactams|Class_C_betalactamases|CMY	blaCMY	class C beta-lactamase CMY-132	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	EXACTP	382	381	100.00	100.00	381	WP_063859793.1	class C beta-lactamase CMY-132	NF000191.1	CMY-2 family class C beta-lactamase
MEG_1945|Drugs|betalactams|Class_C_betalactamases|CMY	blaCMY	class C beta-lactamase CMY-135	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	EXACTP	382	381	100.00	100.00	381	WP_063859809.1	class C beta-lactamase CMY-135	NF000191.1	CMY-2 family class C beta-lactamase
MEG_1946|Drugs|betalactams|Class_C_betalactamases|CMY	blaCMY	class C beta-lactamase CMY-2	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	EXACTP	382	381	100.00	100.00	381	WP_000976514.1	class C beta-lactamase CMY-2	NF000191.1	CMY-2 family class C beta-lactamase
MEG_1947|Drugs|betalactams|Class_C_betalactamases|CMY	blaMOX	class C beta-lactamase CMY-1	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	EXACTP	383	382	100.00	100.00	382	WP_032488864.1	class C beta-lactamase CMY-1	NF000239.3	CMY-1/MOX family class C beta-lactamase
MEG_194|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME	aac(6')	AAC(6')-Ia family aminoglycoside 6'-N-acetyltransferase AacA56	core	AMR	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	EXACTP	184	183	100.00	100.00	183	WP_045890872.1	AAC(6')-Ia family aminoglycoside 6'-N-acetyltransferase AacA56	NF033078.2	AAC(6')-Ia family aminoglycoside 6'-N-acetyltransferase
MEG_1950|Drugs|betalactams|Class_C_betalactamases|CMY	blaCMY	class C beta-lactamase CMY-5	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	EXACTP	382	381	100.00	100.00	381	WP_015059331.1	class C beta-lactamase CMY-5	NF000191.1	CMY-2 family class C beta-lactamase
MEG_1951|Drugs|betalactams|Class_C_betalactamases|CMY	blaMOX	CMY-1/MOX family class C beta-lactamase CMY-8b	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	EXACTP	383	382	100.00	100.00	382	WP_063859897.1	CMY-1/MOX family class C beta-lactamase CMY-8b	NF000239.3	CMY-1/MOX family class C beta-lactamase
MEG_1952|Drugs|betalactams|Class_C_betalactamases|CMY	blaCMY	class C beta-lactamase CMY-131	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	EXACTP	382	381	100.00	100.00	381	WP_063859788.1	class C beta-lactamase CMY-131	NF000191.1	CMY-2 family class C beta-lactamase
MEG_1954|Drugs|betalactams|Class_C_betalactamases|CMY	blaCMY	CMY-2 family class C beta-lactamase	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	BLASTP	382	381	100.00	99.48	381	WP_032942160.1	class C beta-lactamase CMY-86	NF000191.1	CMY-2 family class C beta-lactamase
MEG_195|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME	aac(6')	aminoglycoside 6'-N-acetyltransferase	core	AMR	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	EXACTP	162	161	100.00	100.00	161	WP_023529211.1	aminoglycoside 6'-N-acetyltransferase	NF000225.3	aminoglycoside 6'-N-acetyltransferase
MEG_196|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME	aac(6')	aminoglycoside 6'-N-acetyltransferase	core	AMR	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	EXACTP	162	161	100.00	100.00	161	WP_037790839.1	aminoglycoside 6'-N-acetyltransferase	NF000225.3	aminoglycoside 6'-N-acetyltransferase
MEG_1978|Drugs|betalactams|Class_C_betalactamases|CMY	blaLAT	CMY-2 family cephalosporin-hydrolyzing class C beta-lactamase LAT-1	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	EXACTP	410	381	100.00	100.00	381	WP_063860798.1	CMY-2 family cephalosporin-hydrolyzing class C beta-lactamase LAT-1	NF000191.1	CMY-2 family class C beta-lactamase
MEG_197|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME	aac(6')	aminoglycoside 6'-N-acetyltransferase	core	AMR	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	EXACTP	158	157	100.00	100.00	157	WP_046930149.1	aminoglycoside 6'-N-acetyltransferase	NF000225.3	aminoglycoside 6'-N-acetyltransferase
MEG_198|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME	aac(6')	aminoglycoside 6'-N-acetyltransferase	core	AMR	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	EXACTP	158	157	100.00	100.00	157	WP_039639671.1	aminoglycoside 6'-N-acetyltransferase	NF000225.3	aminoglycoside 6'-N-acetyltransferase
MEG_199|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME	aac(6')-Il	aminoglycoside N-acetyltransferase AAC(6')-Il	core	AMR	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	EXACTP	153	152	100.00	100.00	152	WP_063840325.1	aminoglycoside N-acetyltransferase AAC(6')-Il	NF000158.2	aminoglycoside N-acetyltransferase AAC(6')-Il
MEG_19|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC2-PRIME	aac(2')-Id	aminoglycoside N-acetyltransferase AAC(2')-Id	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN/TOBRAMCYIN	BLASTP	211	210	100.00	99.52	210	WP_011726942.1	aminoglycoside N-acetyltransferase AAC(2')-Id	NF000042.1	aminoglycoside N-acetyltransferase AAC(2')-Id
MEG_200|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME	aac(6')-Il	aminoglycoside N-acetyltransferase AAC(6')-Il	core	AMR	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	EXACTP	153	152	100.00	100.00	152	WP_063840324.1	aminoglycoside N-acetyltransferase AAC(6')-Il	NF000158.2	aminoglycoside N-acetyltransferase AAC(6')-Il
MEG_201|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME	aac(6')-Il	aminoglycoside N-acetyltransferase AAC(6')-Il	core	AMR	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	EXACTP	153	152	100.00	100.00	152	WP_071846318.1	aminoglycoside N-acetyltransferase AAC(6')-Il	NF000158.2	aminoglycoside N-acetyltransferase AAC(6')-Il
MEG_202|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME	aacA10	AAC(6')-I family aminoglycoside 6'-N-acetyltransferase	core	AMR	AMR	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN	EXACTP	179	178	100.00	100.00	178	WP_071766620.1	AAC(6')-I family aminoglycoside 6'-N-acetyltransferase	NF033151.0	AAC(6')-I family aminoglycoside 6'-N-acetyltransferase
MEG_203|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME	aac(6')	AAC(6')-Ia family aminoglycoside 6'-N-acetyltransferase	core	AMR	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	EXACTP	201	200	100.00	100.00	200	WP_051208285.1	AAC(6')-Ia family aminoglycoside 6'-N-acetyltransferase	NF033078.2	AAC(6')-Ia family aminoglycoside 6'-N-acetyltransferase
MEG_204|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME	aacA32	aminoglycoside 6'-N-acetyltransferase	core	AMR	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	EXACTP	185	184	100.00	100.00	184	WP_071846213.1	aminoglycoside 6'-N-acetyltransferase	NF012165.0	aminoglycoside 6'-N-acetyltransferase
MEG_205|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME	aac(6')-IIc	aminoglycoside N-acetyltransferase AAC(6')-IIc	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN/KANAMYCIN/TOBRAMYCIN	EXACTP	194	193	100.00	100.00	193	WP_045332676.1	aminoglycoside N-acetyltransferase AAC(6')-IIc	NF000135.2	aminoglycoside N-acetyltransferase AAC(6')-IIc
MEG_206|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME	aac(6')-IIa	aminoglycoside N-acetyltransferase AAC(6')-IIa	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN/KANAMYCIN/TOBRAMYCIN	EXACTP	185	184	100.00	100.00	184	WP_071846189.1	aminoglycoside N-acetyltransferase AAC(6')-IIa	NF012165.0	aminoglycoside 6'-N-acetyltransferase
MEG_207|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME	aac(6')	aminoglycoside 6'-N-acetyltransferase AacA47	core	AMR	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	EXACTP	185	184	100.00	100.00	184	WP_041550454.1	aminoglycoside 6'-N-acetyltransferase AacA47	NF012165.0	aminoglycoside 6'-N-acetyltransferase
MEG_208|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME	aac(6')	aminoglycoside 6'-N-acetyltransferase	core	AMR	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	EXACTP	185	184	100.00	100.00	184	WP_071846334.1	aminoglycoside 6'-N-acetyltransferase	NF012165.0	aminoglycoside 6'-N-acetyltransferase
MEG_2098|Drugs|betalactams|Class_B_betalactamases|CPHA	cphA1	subclass B2 metallo-beta-lactamase CphA1	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	EXACTP	255	254	100.00	100.00	254	WP_063844285.1	subclass B2 metallo-beta-lactamase CphA1	NF000329.2	CphA family subclass B2 metallo-beta-lactamase
MEG_2099|Drugs|betalactams|Class_B_betalactamases|CPHA	cphA	subclass B2 metallo-beta-lactamase CphA7	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	EXACTP	255	254	100.00	100.00	254	WP_063865212.1	subclass B2 metallo-beta-lactamase CphA7	NF000329.2	CphA family subclass B2 metallo-beta-lactamase
MEG_209|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME	aac(6')	aminoglycoside 6'-N-acetyltransferase	core	AMR	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	EXACTP	161	160	100.00	100.00	160	WP_029391459.1	aminoglycoside 6'-N-acetyltransferase	NF000225.3	aminoglycoside 6'-N-acetyltransferase
MEG_20|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3	aac(3)-IIa	aminoglycoside N-acetyltransferase AAC(3)-IIa	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN	EXACTP	287	286	100.00	100.00	286	WP_015060297.1	aminoglycoside N-acetyltransferase AAC(3)-IIa	NF033080.0	AAC(3)-II family aminoglycoside N-acetyltransferase
MEG_2100|Drugs|betalactams|Class_B_betalactamases|CPHA	cphA	ChpA family subclass B2 metallo-beta-lactamase ImiH	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	EXACTP	255	254	100.00	100.00	254	WP_063865292.1	ChpA family subclass B2 metallo-beta-lactamase ImiH	NF000329.2	CphA family subclass B2 metallo-beta-lactamase
MEG_2101|Drugs|betalactams|Class_B_betalactamases|CPHA	cphA	subclass B2 metallo-beta-lactamase CphA3	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	EXACTP	255	254	100.00	100.00	254	WP_063844281.1	subclass B2 metallo-beta-lactamase CphA3	NF000329.2	CphA family subclass B2 metallo-beta-lactamase
MEG_2102|Drugs|betalactams|Class_B_betalactamases|CPHA	cphA	subclass B2 metallo-beta-lactamase CphA4	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	EXACTP	255	254	100.00	100.00	254	WP_063865209.1	subclass B2 metallo-beta-lactamase CphA4	NF000329.2	CphA family subclass B2 metallo-beta-lactamase
MEG_2103|Drugs|betalactams|Class_B_betalactamases|CPHA	cphA	subclass B2 metallo-beta-lactamase CphA5	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	EXACTP	255	254	100.00	100.00	254	WP_063865210.1	subclass B2 metallo-beta-lactamase CphA5	NF000329.2	CphA family subclass B2 metallo-beta-lactamase
MEG_2104|Drugs|betalactams|Class_B_betalactamases|CPHA	cphA	subclass B2 metallo-beta-lactamase CphA6	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	EXACTP	255	254	100.00	100.00	254	WP_063865211.1	subclass B2 metallo-beta-lactamase CphA6	NF000329.2	CphA family subclass B2 metallo-beta-lactamase
MEG_2105|Drugs|betalactams|Class_B_betalactamases|CPHA	cphA	subclass B2 metallo-beta-lactamase CphA8	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	EXACTP	255	254	100.00	100.00	254	WP_063865213.1	subclass B2 metallo-beta-lactamase CphA8	NF000329.2	CphA family subclass B2 metallo-beta-lactamase
MEG_2106|Drugs|betalactams|Class_B_betalactamases|CPHA	cphA	subclass B2 metallo-beta-lactamase CphA2	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	EXACTP	255	254	100.00	100.00	254	WP_063865208.1	subclass B2 metallo-beta-lactamase CphA2	NF000329.2	CphA family subclass B2 metallo-beta-lactamase
MEG_2107|Drugs|betalactams|Class_B_betalactamases|CPHA	cphA1	subclass B2 metallo-beta-lactamase CphA1	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	EXACTP	255	254	100.00	100.00	254	WP_063844282.1	subclass B2 metallo-beta-lactamase CphA1	NF000329.2	CphA family subclass B2 metallo-beta-lactamase
MEG_2108|Drugs|betalactams|Class_B_betalactamases|CPHA	cphA	ChpA family subclass B2 metallo-beta-lactamase ImiS	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	EXACTP	256	255	100.00	100.00	255	WP_063865298.1	ChpA family subclass B2 metallo-beta-lactamase ImiS	NF000329.2	CphA family subclass B2 metallo-beta-lactamase
MEG_2109|Drugs|betalactams|Class_B_betalactamases|CPHA	cphA1	subclass B2 metallo-beta-lactamase CphA1	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	EXACTP	255	254	100.00	100.00	254	WP_063844283.1	subclass B2 metallo-beta-lactamase CphA1	NF000329.2	CphA family subclass B2 metallo-beta-lactamase
MEG_210|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME	aac(6')	aminoglycoside 6'-N-acetyltransferase	core	AMR	AMR	AMINOGLYCOSIDE	AMINOGLYCOSIDE	EXACTP	161	160	100.00	100.00	160	WP_026328431.1	aminoglycoside 6'-N-acetyltransferase	NF000225.3	aminoglycoside 6'-N-acetyltransferase
MEG_2110|Drugs|betalactams|Class_B_betalactamases|CPHA	cphA1	subclass B2 metallo-beta-lactamase CphA1	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	EXACTP	255	254	100.00	100.00	254	WP_063844284.1	subclass B2 metallo-beta-lactamase CphA1	NF000329.2	CphA family subclass B2 metallo-beta-lactamase
MEG_2111|Drugs|betalactams|Class_B_betalactamases|CPHA	cphA1	subclass B2 metallo-beta-lactamase CphA1	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	EXACTP	255	254	100.00	100.00	254	WP_063844286.1	subclass B2 metallo-beta-lactamase CphA1	NF000329.2	CphA family subclass B2 metallo-beta-lactamase
MEG_2112|Drugs|betalactams|Class_B_betalactamases|CPS	blaCPS	subclass B3 metallo-beta-lactamase CPS-1	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	EXACTP	291	290	100.00	100.00	290	WP_063857696.1	subclass B3 metallo-beta-lactamase CPS-1	NF000454.2	CPS family subclass B3 metallo-beta-lactamase
MEG_2113|Drugs|Phenicol|Chloramphenicol_phosphotransferase|CPT	cpt	chloramphenicol phosphotransferase CPT	core	AMR	AMR	PHENICOL	CHLORAMPHENICOL	EXACTP	177	176	100.00	100.00	176	WP_010982315.1	chloramphenicol phosphotransferase CPT	NF033114.1	chloramphenicol phosphotransferase CPT
MEG_2114|Drugs|Phenicol|Chloramphenicol_phosphotransferase|CPT	cpt	chloramphenicol phosphotransferase CPT	core	AMR	AMR	PHENICOL	CHLORAMPHENICOL	BLASTP	179	178	100.00	99.44	178	WP_063844287.1	chloramphenicol phosphotransferase CPT	NF033114.1	chloramphenicol phosphotransferase CPT
